"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482268771110E9,"2021-11-09 19:24:28.771 UTC+01:00"
"PAUSE",1.341797233333273E1,1.636482282188834E9,"2021-11-09 19:24:42.189 UTC+01:00"
"START",1.341797233333273E1,1.636482286112593E9,"2021-11-09 19:24:46.113 UTC+01:00"
"PAUSE",1.411350087499886E1,1.636482286808108E9,"2021-11-09 19:24:46.808 UTC+01:00"
