"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.678041671E-3,5.522655845E-1,-2.253874540E0,5.864481926E-1
1.770604169E-2,3.883733749E-1,-2.624547005E0,6.873429418E-1
2.773304167E-2,8.378124237E-2,-2.852958679E0,5.867848992E-1
3.776004168E-2,-3.116686344E-1,-2.730225086E0,3.618684113E-1
4.778804167E-2,-8.545473814E-1,-2.073573112E0,1.187550798E-1
5.781504168E-2,-1.560156584E0,-1.381422162E0,-8.846024424E-2
6.784304167E-2,-2.227044582E0,-7.204872966E-1,-3.195589781E-1
7.787004168E-2,-2.737808466E0,-2.977357507E-1,-5.165094733E-1
8.789804167E-2,-3.043208838E0,-1.536526084E-1,-6.103147864E-1
9.792504169E-2,-3.142236233E0,-6.320931762E-2,-5.503777266E-1
1.079530417E-1,-3.069635630E0,-7.068108022E-2,-3.625519276E-1
1.179800417E-1,-2.906422377E0,-2.656968832E-1,-1.211542487E-1
1.280080417E-1,-2.726327896E0,-6.154426336E-1,1.031430364E-1
1.380350417E-1,-2.658213139E0,-1.027697563E0,2.643638551E-1
1.480630417E-1,-2.681407213E0,-1.236464143E0,3.284466863E-1
1.580900417E-1,-2.730723381E0,-1.693677664E0,3.164217770E-1
1.681180417E-1,-2.689664602E0,-1.667611480E0,2.257273048E-1
1.781450417E-1,-2.619431973E0,-1.386700153E0,1.180366650E-1
1.881730417E-1,-2.529373407E0,-1.166794777E0,-3.673346713E-2
1.982000417E-1,-2.279094458E0,-6.926351786E-1,-2.081357092E-1
2.082280417E-1,-1.813699722E0,-3.560792804E-1,-3.439079225E-1
2.182550417E-1,-1.176496148E0,-7.846678793E-2,-3.504201770E-1
2.282830417E-1,-5.361143947E-1,-3.586154059E-2,-2.662283182E-1
2.383100417E-1,-2.919885330E-2,-2.125439346E-1,-1.704133749E-1
2.483380417E-1,2.587051094E-1,-4.803532660E-1,-9.306398779E-2
2.583650417E-1,2.879953682E-1,-6.363785267E-1,7.865897380E-3
2.683920417E-1,9.253771603E-2,-8.527390361E-1,9.952764213E-2
2.784200417E-1,-1.999334544E-1,-9.098827839E-1,1.438485384E-1
2.884470417E-1,-5.627039075E-1,-9.103246331E-1,1.410375684E-1
2.984750417E-1,-9.374892712E-1,-8.398616314E-1,6.673581153E-2
3.085020417E-1,-1.296285033E0,-6.954528093E-1,-5.636747926E-2
3.185300417E-1,-1.608132243E0,-5.063467622E-1,-2.511250973E-1
3.285570417E-1,-1.814364791E0,-2.706303596E-1,-5.893985033E-1
3.385850417E-1,-1.884141445E0,-7.650139183E-2,-1.053149462E0
3.486120417E-1,-1.725900412E0,2.337034792E-2,-1.548457503E0
3.586400417E-1,-1.313817739E0,1.542638987E-1,-1.896322966E0
3.686670417E-1,-7.329630256E-1,2.140691727E-1,-2.033732176E0
3.786950417E-1,-1.275141090E-1,1.686321944E-1,-2.009299517E0
3.887220417E-1,3.699974120E-1,3.584137559E-2,-1.921323657E0
3.987500417E-1,6.819115877E-1,-2.048593760E-1,-1.815217137E0
4.087770417E-1,8.406184316E-1,-4.571728408E-1,-1.659355164E0
4.188050417E-1,8.722534180E-1,-6.171460152E-1,-1.427243471E0
4.288320417E-1,8.511270881E-1,-5.166736841E-1,-1.097665310E0
4.388600417E-1,7.423762083E-1,-6.023359299E-1,-7.678601146E-1
4.488870417E-1,6.027488112E-1,-6.730516553E-1,-5.013716817E-1
4.589150417E-1,4.677020609E-1,-6.920928955E-1,-3.013330996E-1
4.689420417E-1,3.424085975E-1,-7.239198089E-1,-2.319710702E-1
4.789700417E-1,2.785742283E-1,-7.133840919E-1,-3.391440511E-1
4.889970417E-1,2.952109873E-1,-6.356450915E-1,-5.962336063E-1
4.990240417E-1,3.308957815E-1,-4.844532311E-1,-9.410522580E-1
5.090520417E-1,3.502607048E-1,-2.037749439E-1,-1.310581803E0
5.190790417E-1,3.730921149E-1,1.126107201E-1,-1.631405711E0
5.291070417E-1,4.107255042E-1,3.171090186E-1,-1.804690480E0
5.391340417E-1,4.471613765E-1,3.267195523E-1,-1.812197447E0
5.491620417E-1,4.454678595E-1,8.740416914E-2,-1.676731467E0
5.591890417E-1,4.018418491E-1,-4.480549693E-1,-1.438059211E0
5.692170417E-1,4.127765000E-1,-8.651504517E-1,-1.093270898E0
5.792440417E-1,4.676290154E-1,-1.156005502E0,-7.345686555E-1
5.892720417E-1,5.361521244E-1,-1.522278905E0,-4.442769289E-1
5.992990417E-1,6.010661721E-1,-1.884857178E0,-2.520493567E-1
