"event","experiment time","system time","system time text"
"START",0.000000000E0,1636394985.126,"2021-11-08 19:09:45.126 UTC+01:00"
"PAUSE",2.632164473E1,1636395011.448,"2021-11-08 19:10:11.448 UTC+01:00"
