"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.699583515E-4,-6.090684357E0,1.936972046E0,5.672154694E0
1.044295833E-2,-6.426436157E0,2.132914581E0,5.556445312E0
2.041595837E-2,-6.591093750E0,2.260898438E0,5.426365814E0
3.038795834E-2,-6.446045380E0,2.299667816E0,5.189857635E0
4.036095832E-2,-6.126010895E0,2.168390808E0,5.007836151E0
5.033395835E-2,-5.916596375E0,2.096839600E0,5.385949860E0
6.030695833E-2,-5.716911621E0,2.101330261E0,6.148613892E0
7.027995837E-2,-5.704637146E0,2.142644348E0,6.907984772E0
8.025295835E-2,-5.926326141E0,2.152972870E0,7.158713379E0
9.022595832E-2,-6.037245483E0,1.986219635E0,6.927444305E0
1.001979584E-1,-6.045178986E0,1.654509430E0,6.634802856E0
1.101709583E-1,-5.957311707E0,1.074615326E0,6.550677795E0
1.201439584E-1,-5.658982086E0,5.547463989E-1,6.959178314E0
1.301169583E-1,-5.449567566E0,1.764830017E-1,7.598648529E0
1.400899583E-1,-5.611530762E0,-2.746788025E-1,7.969128113E0
1.500619584E-1,-5.480702820E0,-6.426136780E-1,7.843838654E0
1.600349583E-1,-5.390739899E0,-5.628295898E-1,8.274792480E0
1.700079584E-1,-5.557044067E0,-3.743714905E-1,9.144184570E0
1.799809583E-1,-5.571414185E0,-1.386117554E-1,9.784852295E0
1.899539583E-1,-5.024451599E0,-1.734892273E-1,1.041055115E1
1.999269584E-1,-3.978875885E0,-7.436535645E-1,1.059212357E1
2.098989583E-1,-2.932252350E0,-7.051835632E-1,1.064705933E1
2.198719584E-1,-2.870281219E0,-7.237449646E-1,1.062774948E1
2.298449583E-1,-3.277733917E0,-7.846682739E-1,1.048913773E1
2.398179583E-1,-3.444487152E0,-8.416996765E-1,1.052611084E1
2.497909584E-1,-3.242257690E0,-1.115480347E0,1.080842377E1
2.597639583E-1,-4.329895935E0,-1.431922302E0,1.111738129E1
2.697359584E-1,-4.692442017E0,-1.354533234E0,1.050560349E1
2.797089583E-1,-4.245172119E0,-1.029858398E0,9.325756989E0
2.896819583E-1,-3.954177246E0,-3.903881836E-1,8.659193115E0
2.996549584E-1,-3.745810547E0,3.391946411E-1,9.322164459E0
3.096279583E-1,-3.436104584E0,9.979747009E-1,1.049542465E1
3.196009583E-1,-3.117117920E0,1.139131165E0,1.070873108E1
3.295729583E-1,-2.635569305E0,7.917036438E-1,9.556576996E0
3.395459583E-1,-2.301464081E0,4.309538269E-1,8.250243530E0
3.495189584E-1,-2.233056335E0,2.736309814E-1,7.562124481E0
3.594919583E-1,-2.384541321E0,4.296066284E-2,8.274493103E0
3.694649583E-1,-2.517015839E0,-5.382806396E-1,1.004426285E1
3.794379584E-1,-2.368225250E0,-1.297801208E0,1.158635605E1
3.894099583E-1,-1.884431305E0,-1.879192200E0,1.184127594E1
3.993829584E-1,-9.491761780E-1,-2.114353180E0,1.080258591E1
4.093559583E-1,2.251318359E-1,-2.036814423E0,9.759704590E0
4.193289583E-1,7.385641479E-1,-2.011517029E0,9.092841339E0
4.293019584E-1,5.749543762E-1,-2.028431854E0,8.448281708E0
4.392749583E-1,-1.014440460E0,-2.030228119E0,8.291557617E0
4.492469584E-1,-2.013762360E0,-1.939217377E0,7.800428925E0
4.592199583E-1,-1.701960754E0,-1.726210327E0,7.157515869E0
4.691929583E-1,-1.694326630E0,-1.481618958E0,7.355104980E0
4.791659584E-1,-1.488354950E0,-9.527687073E-1,7.924820251E0
4.891389583E-1,-3.724255371E-1,-2.495310974E-1,8.442593536E0
4.991119584E-1,1.402882690E0,1.222956848E-1,8.561745758E0
5.090839583E-1,2.621947632E0,-1.196012878E-1,8.197553101E0
5.190569583E-1,-3.370989990E-1,-6.339317322E-1,8.087831268E0
5.290299584E-1,-2.360591125E0,-9.427395630E-1,8.477920074E0
5.390029583E-1,1.110690308E0,-1.849404144E0,8.971294098E0
5.489759583E-1,1.969304810E0,-1.541943512E0,8.878487091E0
5.589489584E-1,2.262245636E0,-1.377136230E0,8.861721954E0
5.689209583E-1,2.915187836E0,-1.564097443E0,8.334518280E0
5.788939584E-1,3.180585938E0,-1.527423706E0,7.761509857E0
5.888669583E-1,2.656825104E0,-1.551074524E0,7.496560822E0
5.988404167E-1,1.461111603E0,-1.616039429E0,7.454947357E0
6.088134167E-1,4.598437500E-1,-1.625170441E0,7.851023712E0
6.187864167E-1,1.311871948E0,-1.461860046E0,7.635172577E0
6.287584167E-1,2.373464355E0,-1.292113037E0,7.448061676E0
