"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469968.886,"2021-11-09 15:59:28.886 UTC+01:00"
"PAUSE",2.024450268E1,1636469989.131,"2021-11-09 15:59:49.131 UTC+01:00"
