"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298947525537E9,"2021-11-07 16:29:07.526 UTC+01:00"
"PAUSE",2.335717208333517E1,1.636298970882083E9,"2021-11-07 16:29:30.882 UTC+01:00"
