"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.821347000E-3,-2.482787132E0,4.424484730E0,6.720524311E0
5.804990000E-3,-2.494758129E0,4.395754337E0,6.562506676E0
7.788633000E-3,-2.506729126E0,4.386177540E0,6.385335922E0
9.802793000E-3,-2.513911724E0,4.398148537E0,6.265625954E0
1.178643500E-2,-2.535459518E0,4.402936935E0,6.196194172E0
1.377007800E-2,-2.566584110E0,4.402936935E0,6.114790916E0
1.575372000E-2,-2.597708941E0,4.443638325E0,6.028599739E0
1.776788100E-2,-2.631227732E0,4.505887508E0,5.956773758E0
1.978204100E-2,-2.679111719E0,4.580107689E0,5.911283970E0
2.176568300E-2,-2.729389906E0,4.666299343E0,5.875370979E0
2.377984400E-2,-2.777273893E0,4.745307922E0,5.916072369E0
2.576348600E-2,-2.837129116E0,4.809951305E0,6.030993938E0
2.774712900E-2,-2.904166698E0,4.879383087E0,6.129156113E0
2.976128900E-2,-2.966415882E0,4.936843872E0,6.174646378E0
3.177544900E-2,-3.035847664E0,4.984727859E0,6.217741966E0
3.378960900E-2,-3.107673883E0,5.018246651E0,6.291962147E0
3.580376900E-2,-3.165134668E0,5.030217648E0,6.342240334E0
3.778741200E-2,-3.210624456E0,5.027823448E0,6.375759125E0
3.977105400E-2,-3.236960649E0,5.020640850E0,6.476315498E0
4.175469700E-2,-3.256114244E0,5.018246651E0,6.629544735E0
4.373834000E-2,-3.265691042E0,4.999093056E0,6.792350292E0
4.572198200E-2,-3.234566450E0,4.958391666E0,6.943184853E0
4.773614200E-2,-3.160346270E0,4.910507679E0,7.077260017E0
4.975030300E-2,-3.078943491E0,4.857835293E0,7.161057472E0
5.173394500E-2,-3.011905670E0,4.800374508E0,7.204153061E0
5.374810500E-2,-2.956839085E0,4.735731125E0,7.230489254E0
5.576226500E-2,-2.906560898E0,4.673481941E0,7.256825447E0
5.777642600E-2,-2.849100113E0,4.604049683E0,7.280767441E0
5.976006800E-2,-2.786850691E0,4.525041103E0,7.316680431E0
6.174371100E-2,-2.710236311E0,4.448426723E0,7.366958618E0
6.372735300E-2,-2.600103140E0,4.374206543E0,7.433996201E0
6.571099600E-2,-2.475604534E0,4.292803764E0,7.517793179E0
6.769463800E-2,-2.367865562E0,4.218583584E0,7.582436562E0
6.970879900E-2,-2.288856745E0,4.134786129E0,7.654263020E0
7.172295900E-2,-2.226607561E0,4.050989151E0,7.750030994E0
7.373711900E-2,-2.161964178E0,3.969586372E0,7.857769966E0
7.575127900E-2,-2.094926596E0,3.888183594E0,7.953537941E0
7.776543900E-2,-2.037465572E0,3.816357613E0,8.061277390E0
7.977959900E-2,-1.987187386E0,3.754108191E0,8.185775757E0
8.176324200E-2,-1.944091797E0,3.691859007E0,8.305485725E0
