"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298826095688E9,"2021-11-07 16:27:06.096 UTC+01:00"
"PAUSE",2.355315800000244E1,1.636298849648931E9,"2021-11-07 16:27:29.649 UTC+01:00"
