"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482544796554E9,"2021-11-09 19:29:04.797 UTC+01:00"
"PAUSE",3.597060329164378E1,1.636482580766909E9,"2021-11-09 19:29:40.767 UTC+01:00"
"START",3.597060329164378E1,1.636482583268003E9,"2021-11-09 19:29:43.268 UTC+01:00"
"PAUSE",3.760308370832354E1,1.636482584900481E9,"2021-11-09 19:29:44.900 UTC+01:00"
