"event","experiment time","system time","system time text"
"START",0.000000000E0,1636492845.496,"2021-11-09 22:20:45.496 UTC+01:00"
"PAUSE",1.321174593E1,1636492858.708,"2021-11-09 22:20:58.708 UTC+01:00"
