"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570179.174,"2021-11-10 19:49:39.174 UTC+01:00"
"PAUSE",1.505018890E1,1636570194.216,"2021-11-10 19:49:54.216 UTC+01:00"
