"event","experiment time","system time","system time text"
"START",0.000000000E0,1636388077.815,"2021-11-08 17:14:37.815 UTC+01:00"
"PAUSE",2.787363108E1,1636388105.688,"2021-11-08 17:15:05.688 UTC+01:00"
