"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482121808335E9,"2021-11-09 19:22:01.808 UTC+01:00"
"PAUSE",3.450469249999151E1,1.636482156312877E9,"2021-11-09 19:22:36.313 UTC+01:00"
