"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297867.051,"2021-11-07 16:11:07.051 UTC+01:00"
"PAUSE",4.982040312E1,1636297916.871,"2021-11-07 16:11:56.871 UTC+01:00"
