"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.302837600E-2,-4.875976562E0,4.074188232E0,7.404663086E0
2.803325900E-2,-4.784988403E0,4.022720337E0,7.410659790E0
3.309917700E-2,-4.673660278E0,4.004760742E0,7.353195190E0
3.813457700E-2,-4.434234619E0,4.056228638E0,7.474105835E0
4.316997800E-2,-4.126586914E0,4.160385132E0,7.650070190E0
4.820537800E-2,-3.773437500E0,4.157989502E0,7.987655640E0
5.324077900E-2,-3.426284790E0,4.100524902E0,8.280944824E0
5.827617900E-2,-3.179672241E0,3.946105957E0,8.452133179E0
6.331157900E-2,-2.953430176E0,3.773712158E0,8.599380493E0
6.834698000E-2,-2.740341187E0,3.648025513E0,8.826828003E0
7.341289800E-2,-2.595489502E0,3.555847168E0,9.122512817E0
7.844829800E-2,-2.669708252E0,3.436141968E0,9.373901367E0
8.351421600E-2,-2.840896606E0,3.400222778E0,9.474456787E0
8.854961600E-2,-2.930679321E0,3.345153809E0,9.443328857E0
9.361553400E-2,-3.141372681E0,3.144042969E0,9.525924683E0
9.865093500E-2,-3.283828735E0,3.081787109E0,9.636062622E0
1.036863350E-1,-3.125808716E0,3.038696289E0,9.820419312E0
1.087217360E-1,-3.283828735E0,2.932159424E0,9.979629517E0
1.137876540E-1,-3.460998535E0,2.808853149E0,1.031123352E1
1.188230540E-1,-3.587890625E0,2.701110840E0,1.042495728E1
1.238584540E-1,-3.506484985E0,2.278533936E0,1.014244080E1
1.289243720E-1,-3.320938110E0,2.128906250E0,9.649230957E0
1.339597730E-1,-3.206008911E0,2.217483521E0,9.196731567E0
1.389951730E-1,-3.206008911E0,2.464096069E0,9.173980713E0
1.440610910E-1,-3.233551025E0,2.732238770E0,9.145248413E0
1.490964910E-1,-3.206008911E0,2.933349609E0,8.957305908E0
1.541318920E-1,-3.123413086E0,3.011169434E0,8.691543579E0
1.591978100E-1,-2.916320801E0,2.974060059E0,8.777740479E0
1.642332100E-1,-2.650558472E0,2.848358154E0,9.160812378E0
1.692991280E-1,-2.441070557E0,2.551483154E0,9.422973633E0
1.743345290E-1,-2.427902222E0,2.124114990E0,9.551071167E0
1.793699290E-1,-2.528457642E0,1.814056396E0,9.511566162E0
1.844358470E-1,-2.553588867E0,1.648864746E0,9.152435303E0
1.894712470E-1,-2.839706421E0,1.731460571E0,8.975265503E0
1.945066480E-1,-2.966598511E0,1.997222900E0,9.037506104E0
1.995725660E-1,-2.948638916E0,2.216293335E0,9.257781982E0
2.046079660E-1,-3.098281860E0,2.330017090E0,9.585784912E0
2.096433660E-1,-3.088699341E0,2.295303345E0,9.658813477E0
2.146787670E-1,-2.918716431E0,2.212692261E0,9.607330322E0
2.197446850E-1,-2.702041626E0,2.055877686E0,9.511566162E0
2.247800850E-1,-2.656539917E0,2.103759766E0,9.783309937E0
2.298154860E-1,-2.724777222E0,2.142074585E0,1.016517639E1
2.348508860E-1,-2.806182861E0,2.143264771E0,9.524734497E0
2.399168040E-1,-3.119827271E0,1.934967041E0,8.517974854E0
2.449522040E-1,-3.265869141E0,2.079818726E0,8.394668579E0
2.500181220E-1,-3.235946655E0,2.211502075E0,8.725067139E0
2.550535230E-1,-3.109054565E0,2.078628540E0,9.126098633E0
2.600889230E-1,-2.855270386E0,2.073837280E0,9.403823853E0
2.651243230E-1,-2.599090576E0,2.013977051E0,9.428970337E0
2.701902410E-1,-2.372833252E0,1.832015991E0,9.449310303E0
2.752256420E-1,-2.218414307E0,1.640487671E0,9.524734497E0
2.802915600E-1,-2.044830322E0,1.457321167E0,9.551071167E0
2.853269600E-1,-2.013702393E0,1.183197021E0,9.300872803E0
2.903623610E-1,-1.935897827E0,9.736938477E-1,8.887878418E0
2.954282790E-1,-1.718017578E0,8.922882080E-1,8.511978149E0
3.004636790E-1,-1.403182983E0,9.282073975E-1,8.194747925E0
3.055295970E-1,-1.040466309E0,1.058685303E0,8.043914795E0
3.105649970E-1,-7.136535645E-1,1.177200317E0,8.093002319E0
3.156003980E-1,-5.041656494E-1,1.204742432E0,8.112152100E0
3.206663160E-1,-3.940277100E-1,1.147277832E0,8.095397949E0
3.257017160E-1,-3.605041504E-1,1.128128052E0,8.289321899E0
3.307371160E-1,-3.281860352E-1,1.068267822E0,8.386291504E0
3.358030340E-1,-3.581085205E-1,1.105377197E0,8.410232544E0
3.408384350E-1,-3.760681152E-1,1.199951172E0,8.573043823E0
3.458738350E-1,-2.994537354E-1,1.210723877E0,8.877105713E0
3.509092360E-1,-1.653747559E-1,1.158050537E0,9.029129028E0
3.559751540E-1,-3.768920898E-3,8.719482422E-1,9.050674438E0
3.610105540E-1,7.044982910E-2,4.517669678E-1,9.176376343E0
3.660764720E-1,4.769897461E-2,-5.461120605E-2,9.229049683E0
3.711118720E-1,-7.354736328E-3,-4.233245850E-1,8.963287354E0
3.761472730E-1,-2.651977539E-2,-7.369537354E-1,8.224685669E0
3.812131910E-1,-1.127014160E-1,-7.728729248E-1,7.539932251E0
3.862485910E-1,-2.300262451E-1,-5.322570801E-1,7.213134766E0
3.912839910E-1,-3.688812256E-1,-1.156616211E-1,7.033569336E0
3.963193920E-1,-7.136535645E-1,3.296508789E-1,7.143692017E0
4.013853100E-1,-9.614562988E-1,7.402648926E-1,7.835617065E0
4.064207100E-1,-1.431915283E0,8.444061279E-1,8.982452393E0
4.114866280E-1,-2.075958252E0,6.780090332E-1,1.004307556E1
4.165220290E-1,-2.591903687E0,4.733123779E-1,1.050036621E1
4.215574290E-1,-2.810974121E0,2.961425781E-1,1.057218933E1
4.265928290E-1,-2.933074951E0,2.638244629E-1,1.086668396E1
4.316587470E-1,-2.933074951E0,2.099456787E-1,1.142932129E1
4.366941480E-1,-2.773864746E0,1.680450439E-1,1.143890381E1
4.417600660E-1,-2.493743896E0,8.784484863E-2,1.100914001E1
4.467954660E-1,-2.314178467E0,1.177673340E-1,1.042256165E1
4.518308660E-1,-2.327346802E0,2.350921631E-1,9.771331787E0
4.568662670E-1,-2.596694946E0,3.930969238E-1,9.142852783E0
4.619016670E-1,-2.972579956E0,4.541625977E-1,8.739440918E0
4.669675850E-1,-3.358047485E0,5.331573486E-1,8.443756104E0
4.720029860E-1,-3.677673340E0,6.516723633E-1,8.450927734E0
4.770689040E-1,-4.023635864E0,9.258117676E-1,9.188354492E0
4.821043040E-1,-4.377975464E0,1.386703491E0,9.730636597E0
4.871397040E-1,-4.729919434E0,1.884689331E0,1.012448120E1
4.922056220E-1,-5.097427368E0,2.403030396E0,1.069070435E1
4.972410230E-1,-5.405090332E0,2.734634399E0,1.146284485E1
5.022764230E-1,-5.736679077E0,2.923782349E0,1.204942322E1
5.073423410E-1,-6.077865601E0,2.958496094E0,1.235827637E1
5.123777410E-1,-6.450164795E0,2.865112305E0,1.238699341E1
5.174131420E-1,-6.738662720E0,2.614929199E0,1.202787781E1
5.224790600E-1,-6.793731689E0,2.071441650E0,1.073020935E1
5.275144600E-1,-6.720703125E0,1.781738281E0,9.591766357E0
5.325498610E-1,-6.634506226E0,1.830825806E0,8.465301514E0
