"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392835516829E9,"2021-11-08 18:33:55.517 UTC+01:00"
"PAUSE",7.310515270833275E1,1.636392908620894E9,"2021-11-08 18:35:08.621 UTC+01:00"
