"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-3.123676777E0,6.080334187E0,6.267665386E0
1.498972000E-3,-3.244947672E0,6.136415482E0,6.223555088E0
3.489597000E-3,-3.312550545E0,6.172137260E0,6.196002483E0
5.488035000E-3,-3.351116180E0,6.192516804E0,6.180277348E0
7.489597000E-3,-3.363058567E0,6.198827744E0,6.175412178E0
9.489597000E-3,-3.458175182E0,6.268632889E0,6.141778946E0
1.148803500E-2,-3.559401989E0,6.373345852E0,6.098826885E0
1.348959700E-2,-3.614813805E0,6.432291031E0,6.061458111E0
1.548803500E-2,-3.631008148E0,6.498830795E0,6.045033455E0
1.748959700E-2,-3.618491173E0,6.513186455E0,6.035686493E0
1.948959700E-2,-3.584033728E0,6.502910137E0,6.040245056E0
2.148959700E-2,-3.527549744E0,6.487549305E0,6.071762562E0
2.348959700E-2,-3.453578472E0,6.429006577E0,6.131138802E0
2.548959700E-2,-3.384328604E0,6.345850468E0,6.201260090E0
2.748803500E-2,-3.281569481E0,6.200474739E0,6.338648796E0
2.948959700E-2,-3.191193104E0,6.047983170E0,6.466451645E0
3.148959700E-2,-3.106141567E0,5.864788532E0,6.622658730E0
3.348959700E-2,-3.011302471E0,5.660314083E0,6.791813850E0
3.548959700E-2,-2.915419340E0,5.435173035E0,7.007856846E0
3.748959700E-2,-2.789120436E0,5.165250778E0,7.336811066E0
3.948959700E-2,-2.703580379E0,4.977124214E0,7.575751781E0
4.148959700E-2,-2.628517389E0,4.823454380E0,7.818026543E0
4.348959700E-2,-2.576955795E0,4.711137772E0,8.024415970E0
4.548959700E-2,-2.543140173E0,4.631707668E0,8.230231285E0
4.748959700E-2,-2.511776209E0,4.562112808E0,8.480760574E0
4.948959700E-2,-2.497468472E0,4.546349525E0,8.644945145E0
5.148959700E-2,-2.501423597E0,4.567409039E0,8.804417610E0
5.348959700E-2,-2.530029535E0,4.613703251E0,8.948414803E0
5.548959700E-2,-2.579685211E0,4.663713455E0,9.083916664E0
5.748959700E-2,-2.662084341E0,4.755755901E0,9.228785515E0
5.948959700E-2,-2.735203028E0,4.823310852E0,9.302719116E0
6.148959700E-2,-2.807536602E0,4.868120670E0,9.340949059E0
6.348959700E-2,-2.877974033E0,4.908621311E0,9.354902267E0
6.549272200E-2,-2.952242136E0,4.956189156E0,9.333009720E0
6.748959700E-2,-3.059617519E0,5.029633999E0,9.265014648E0
6.948959700E-2,-3.137946129E0,5.088367939E0,9.142507553E0
7.148959700E-2,-3.218180656E0,5.149477482E0,9.011353493E0
7.348959700E-2,-3.294220448E0,5.215098381E0,8.855357170E0
7.548803500E-2,-3.352926254E0,5.294537544E0,8.694006920E0
7.748959700E-2,-3.391166449E0,5.414276600E0,8.473041534E0
7.948959700E-2,-3.436234951E0,5.505744457E0,8.316106796E0
8.151928500E-2,-3.453655005E0,5.586812019E0,8.182797432E0
8.348959700E-2,-3.438322783E0,5.655525684E0,8.060683250E0
8.548959700E-2,-3.420873880E0,5.719441414E0,7.939412117E0
8.748959700E-2,-3.392641306E0,5.810057163E0,7.785953522E0
8.948959700E-2,-3.367818117E0,5.868695736E0,7.698134422E0
9.149428500E-2,-3.333379984E0,5.921061993E0,7.600317001E0
9.348959700E-2,-3.302178621E0,5.986203194E0,7.500018597E0
9.548959700E-2,-3.279884100E0,6.023064613E0,7.380424023E0
