"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636213435951188E9,"2021-11-06 16:43:55.951 UTC+01:00"
"PAUSE",2.021537849999731E1,1.636213456166359E9,"2021-11-06 16:44:16.166 UTC+01:00"
