"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481348174069E9,"2021-11-09 19:09:08.174 UTC+01:00"
"PAUSE",4.078890558332205E1,1.636481388963094E9,"2021-11-09 19:09:48.963 UTC+01:00"
