,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1989,20.00771008,-0.9779981375,0.1224241108,-0.1075845137
1990,20.01776008,-1.136754394,0.3893210292,-0.3608079851
1991,20.02781108,-1.177426934,0.6031222939,-0.4193567336
1992,20.03786108,-1.133061409,0.662078023,-0.308881104
1993,20.04791208,-0.9628010988,0.7563602328,-0.08826836944
1994,20.05796308,-0.7170046568,1.018532157,0.4275579751
1995,20.06801308,-1.151823401,1.766302347,0.06019150838
1996,20.07806408,-1.520149231,2.107777834,-0.2624675035
1997,20.08811408,-2.136363745,2.326084614,-0.351144135
1998,20.09816508,-2.891120911,1.68363297,-0.9813569188
1999,20.10821508,-2.051903486,-1.13989985,-0.1046377271
2000,20.11826608,-0.9882934093,-0.7430123687,0.2518173158
2001,20.12831608,-0.3621097803,0.3362370133,0.09251853824
2002,20.13836708,-0.3637545705,0.1886153519,0.4000729024
2003,20.14841708,-0.3266638219,0.2262916565,0.4297200441
2004,20.15846808,-0.2186992764,0.3216104507,0.4251074493
2005,20.16851808,-0.1570175439,0.4236142933,0.3506204486
2006,20.17856908,-0.1199689955,0.4008295536,0.2967590094
2007,20.18861908,-0.109876588,0.4139088988,0.251109004
2008,20.19867008,-0.1041028574,0.4578832686,0.1984979957
2009,20.20872108,-0.08968951553,0.3986161053,0.150144279
2010,20.21877108,-0.0858758688,0.3311443925,0.1359679997
2011,20.22882208,-0.08560101688,0.2193672955,0.1439425498
2012,20.23887208,-0.05020441115,0.09774551541,0.1837003529
2013,20.24892308,0.01886611432,-0.0129745258,0.2683179975
2014,20.25897308,0.03634923324,0.03729503602,0.3357255161
2015,20.26902408,0.03909880668,0.1782588959,0.3995959163
2016,20.27907408,0.06370055676,0.309432894,0.4532184005
2017,20.28912508,0.07084484398,0.391335547,0.5116403699
2018,20.29917508,0.08694951236,0.4876900315,0.517583251
2019,20.30922608,0.1225783601,0.5695069432,0.5501779318
2020,20.31927608,0.1923739612,0.627158761,0.611800015
2021,20.32932708,0.2945370078,0.6866750717,0.6772419214
2022,20.33937808,0.4759835005,0.6889201403,0.8012317419
2023,20.34942808,0.675293386,0.611569941,0.9424669147
2024,20.35947908,0.9816315174,0.4139702916,1.052510858
2025,20.36952908,1.358198762,0.3129262328,1.123474836
2026,20.37958008,1.610577941,0.2983989418,1.080270529
2027,20.38963008,1.661692381,0.3077276945,0.9525359869
2028,20.39968108,1.499938607,0.1939673126,0.7850649357
2029,20.40973108,1.149198055,-0.1008950695,0.648581028
2030,20.41978208,0.6870158911,-0.3176036775,0.4687169492
2031,20.42983208,0.4959420562,-0.3230028749,0.2909157574
2032,20.43988308,0.4113938808,-0.1637298614,0.1758517623
2033,20.44993583,0.2530789971,0.09029067308,0.1123395935
2034,20.45998683,0.06444862485,0.359975934,0.04302443564
2035,20.47003683,-0.05064454675,0.5408768654,0.02719787881
2036,20.48008783,-0.06175685301,0.3723599911,0.189885065
2037,20.49013783,-0.1200553328,0.1235837117,0.3440223932
2038,20.50018883,-0.2156558931,0.02449494973,0.3827727139
2039,20.51023983,-0.2747282684,0.02906946093,0.3376587629
2040,20.52028983,-0.3409437835,0.1225474775,0.2897634208
2041,20.53034083,-0.4513976276,0.3624533713,0.2657656372
2042,20.54039083,-0.5897227526,0.6014968157,0.3048810661
2043,20.55044183,-0.6446738243,0.6820249557,0.4243195951
2044,20.56049183,-0.5245777369,0.6148526073,0.5523859262
2045,20.57054283,-0.2234801054,0.4470226765,0.65711236
2046,20.58059283,0.06890276074,0.3430784345,0.7209898829
2047,20.59064383,0.2234594822,0.5139012933,0.7271023989
2048,20.60069383,0.4076660872,0.7645444274,0.6918514967
2049,20.61074483,0.6969072223,0.8567398787,0.6491458416
2050,20.62079483,0.9359565377,0.7675804496,0.5851526856
2051,20.63084583,0.8783448935,0.4363990724,0.4858669341
2052,20.64089583,0.5993092656,0.1105647758,0.3778145015
2053,20.65094683,0.3739302456,-0.004241120536,0.2837135494
2054,20.66099683,0.2333172113,-0.07109525055,0.1785099059
2055,20.67104783,0.1683832407,-0.1480410844,0.05509259552
2056,20.68109883,0.1483543962,-0.1786056459,-0.06127609313
2057,20.69114883,0.128022328,-0.1508626491,-0.1169364601
2058,20.70119983,0.136271745,-0.1561655402,-0.1352337003
2059,20.71124983,0.3038280606,-0.5702252984,-0.1858225465
2060,20.72130083,0.3074744642,-0.5359053612,-0.1270093024
2061,20.73135083,0.2361464798,-0.3299241066,-0.08458670974
2062,20.74140183,0.3138098419,-0.4090996087,-0.06175410002
2063,20.75145183,0.3654694855,-0.4490621984,-0.06568869948
2064,20.76150283,0.2716737688,-0.1942389309,-0.004202703945
2065,20.77155283,0.08497049659,0.001569300541,-0.007712191436
2066,20.78160383,0.02057819068,0.02755243145,0.02913876623
2067,20.79165383,0.006492057815,0.03564082831,0.09464188665
2068,20.80170483,0.04807199538,-0.01119964756,0.1690423489
2069,20.81175483,0.1048751548,-0.09015736729,0.2006897479
2070,20.82180583,0.1396837384,-0.1520913094,0.1852194369
2071,20.83185683,0.1485598683,-0.2047716081,0.1639389247
2072,20.84190683,0.1254942268,-0.2256784886,0.1374990642
2073,20.85195783,0.07766993344,-0.2231166512,0.1141178161
2074,20.86200783,0.04682306945,-0.1955300421,0.08948837221
2075,20.87205883,0.05516690761,-0.1332776397,0.08309462667
2076,20.88210883,0.07500905544,-0.01245189272,0.05753121153
2077,20.89215983,0.08090025932,0.132489115,0.02735364437
2078,20.90220983,0.04996418208,0.1853163838,-0.001143245958
2079,20.91226083,-0.03360523656,0.1852414012,-0.05985793099
2080,20.92231083,-0.1499728709,0.2139745057,-0.1855074614
2081,20.93236183,-0.4253034294,0.2683194578,-0.5762781501
2082,20.94241183,-0.5332333446,0.3750334084,-0.5476739407
2083,20.95246283,-0.2446538061,0.2893740237,-0.2588168681
2084,20.96251283,-0.027243983,0.1602027267,-0.05919350311
2085,20.97256383,-0.005642298609,0.06505512446,-0.0271809604
2086,20.98261383,0.005988258403,0.01184489578,-0.02573832683
2087,20.99266483,0.0715630278,0.08277182281,0.002885647118
2088,21.00271583,0.08692093939,0.1702295095,-0.01447763108
2089,21.01276583,0.0664896816,0.2047536224,-0.02406612784
2090,21.02281683,0.05792256072,0.1854859293,-0.03293951228
2091,21.03286683,0.03529107571,0.1122217327,-0.03289689124
2092,21.04291783,0.05483841151,0.1012729481,-0.03856969252
2093,21.05296783,0.08231204748,0.1678757221,-0.02739932574
2094,21.06301883,0.09063708782,0.2139044702,-0.006932932884
2095,21.07306883,0.09667493403,0.1404020786,-0.002518473892
2096,21.08311983,0.07624076307,0.05919670686,-0.02609650232
2097,21.09316983,0.06206545606,0.03114028834,-0.02739696205
2098,21.10322083,0.05919749662,0.03335976601,-0.0241875872
2099,21.11327083,0.06128919125,0.01078054123,-0.01870198175
2100,21.12332183,0.08250659704,-0.02398409694,-0.0164598655
2101,21.13337183,0.09342885017,-0.03633848578,-0.01296070311
2102,21.14342283,0.08642634004,-0.0648348406,-0.007996572182
2103,21.15347383,0.08683693409,-0.1045557633,-0.00828054361
2104,21.16352383,0.09707519412,-0.1257502735,-0.007027260028
2105,21.17357483,0.1399563402,-0.2283840328,0.03108984791
2106,21.18362483,0.1146709546,-0.1029978842,-0.01135348342
2107,21.19367583,0.1130968258,-0.0640803501,-0.005769704469
2108,21.20372583,0.1396413594,-0.02656839229,-0.009140200913
2109,21.21377683,0.1729294956,-0.03218327463,0.003318110015
2110,21.22382683,0.2742036283,0.04977737367,0.008052145131
