"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636365706172889E9,"2021-11-08 11:01:46.173 UTC+01:00"
"PAUSE",3.061773091665236E1,1.636365736790817E9,"2021-11-08 11:02:16.791 UTC+01:00"
