"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.829929000E-2,1.420518756E0,3.654302597E0,7.664333820E0
2.076272700E-2,1.391772985E0,3.816596270E0,7.583486080E0
2.322621700E-2,1.430100679E0,3.835760117E0,7.363101959E0
2.568970600E-2,1.492383122E0,3.759104729E0,7.205599308E0
2.815314400E-2,1.636111856E0,3.391398668E0,7.100198269E0
3.061663300E-2,1.793614507E0,3.185387611E0,7.114571095E0
3.308012300E-2,1.664857626E0,3.739940882E0,7.052887917E0
3.554356000E-2,1.822360277E0,3.912415266E0,6.990605354E0
3.800705000E-2,2.114009857E0,3.960325003E0,6.837294579E0
4.047054000E-2,2.329602957E0,4.089081764E0,6.737283230E0
4.293402900E-2,2.530224323E0,4.242392540E0,6.655837059E0
4.539746700E-2,2.754800320E0,4.361567497E0,6.698955536E0
4.786095600E-2,2.477523565E0,4.772991180E0,6.737283230E0
5.032444600E-2,2.400868416E0,4.916719913E0,6.866040230E0
5.278788300E-2,2.788336992E0,4.811318874E0,6.947486877E0
5.525137300E-2,2.884156227E0,4.887973785E0,7.076243401E0
5.771486200E-2,2.984766245E0,5.040685654E0,7.181644440E0
6.017830000E-2,3.027884960E0,5.170041561E0,7.100198269E0
6.264179000E-2,3.094958305E0,5.213160038E0,7.038514614E0
6.510527900E-2,3.132687092E0,5.341917038E0,7.033723831E0
6.756871700E-2,3.118314266E0,5.394617558E0,6.957068443E0
7.003220600E-2,3.047048807E0,5.365871906E0,6.813339710E0
7.249569600E-2,2.932065725E0,5.327544212E0,6.679791927E0
7.495918500E-2,2.984766245E0,5.313171387E0,6.766029358E0
7.742262300E-2,3.085376263E0,5.255680084E0,6.809147835E0
7.988611200E-2,3.071003437E0,5.203578472E0,6.718119621E0
8.234960200E-2,3.003930092E0,5.146086693E0,6.641464233E0
8.481304000E-2,3.161432743E0,5.117341042E0,6.569600105E0
8.727652900E-2,3.271624804E0,5.107758999E0,6.527080059E0
8.974001900E-2,3.228506088E0,4.921510696E0,6.373769760E0
9.220345600E-2,2.912901878E0,4.725081444E0,6.235430717E0
9.466694600E-2,2.573342800E0,4.596324444E0,6.392933369E0
9.713043500E-2,2.821873665E0,4.921510696E0,6.622300625E0
9.959387300E-2,2.702698708E0,4.835273266E0,6.158775330E0
1.020573620E-1,1.884642720E0,4.242392540E0,5.499419689E0
1.045208520E-1,1.401354909E0,4.108245850E0,6.029419422E0
1.069843420E-1,1.310925603E0,4.089081764E0,6.627091408E0
1.094477790E-1,1.588202238E0,4.013025284E0,6.627091408E0
1.119112690E-1,1.171987891E0,3.486618996E0,6.053374290E0
1.143747580E-1,9.803496003E-1,3.348280191E0,6.579181671E0
1.168381960E-1,8.420107365E-1,3.051839590E0,7.219972134E0
1.193016850E-1,9.378298521E-1,2.869783401E0,7.076243401E0
1.217651750E-1,9.851405621E-1,2.578133821E0,7.172062874E0
1.242286120E-1,1.339072466E0,2.817681551E0,7.406220913E0
1.266921020E-1,1.764868855E0,2.755399227E0,7.994310856E0
1.291555920E-1,2.224201918E0,2.755399227E0,8.023056984E0
1.316190290E-1,2.802709818E0,3.099749327E0,7.903282642E0
1.340825190E-1,3.386607885E0,3.400980711E0,8.137440681E0
1.365460080E-1,3.840550900E0,3.649511576E0,8.668039322E0
1.390094460E-1,4.175918102E0,3.960325003E0,8.850095749E0
1.414729350E-1,4.453194618E0,4.160946369E0,9.055507660E0
1.439364250E-1,4.610697269E0,4.438222885E0,9.198637962E0
1.463999150E-1,4.706516266E0,4.710708618E0,8.888422966E0
1.488633520E-1,4.644234180E0,5.035894871E0,8.850095749E0
1.513268420E-1,4.501104355E0,5.270052910E0,8.845304489E0
1.537903310E-1,4.338211536E0,5.418572426E0,8.830931664E0
1.562537690E-1,4.089680672E0,5.447318077E0,9.012389183E0
1.587172580E-1,3.817195177E0,5.447318077E0,9.189055443E0
1.611807480E-1,3.548901558E0,5.519182682E0,9.246546745E0
1.636441850E-1,3.405771732E0,5.222742081E0,9.653180122E0
1.661076750E-1,3.673466444E0,4.638844013E0,9.834636688E0
1.685711650E-1,4.099262714E0,3.888460636E0,9.566942215E0
1.710346020E-1,4.639442921E0,3.343489170E0,9.193846703E0
1.734980920E-1,5.218550205E0,2.984766245E0,8.993225098E0
1.759615810E-1,5.782685280E0,2.803308725E0,8.768649101E0
1.784250710E-1,6.203690529E0,2.673952818E0,8.663248062E0
1.808885080E-1,6.452221394E0,2.707489729E0,8.457836151E0
1.833519980E-1,6.648650646E0,2.927274704E0,7.975146770E0
1.858154870E-1,6.782198429E0,3.109331131E0,7.545158386E0
1.882789250E-1,6.729497910E0,3.223715305E0,7.569113255E0
1.907424150E-1,6.624695778E0,3.242879152E0,7.635587692E0
1.932059040E-1,6.495339870E0,3.305161476E0,7.549949646E0
1.956693420E-1,6.399520874E0,3.457873344E0,7.626006126E0
1.981328310E-1,6.256391048E0,3.563274384E0,7.688288212E0
2.005963210E-1,6.059961796E0,3.692630291E0,7.965565205E0
2.030597580E-1,5.878504276E0,3.768686533E0,8.587191582E0
