Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.088697708,0.031764057,0.063375406,-0.028862532
0.105553958,0.031764057,0.063375406,-0.028862532
0.122409478,0.003665084,-0.003817795,-0.010537115
0.139265676,0,0.004734066,-0.006872032
0.15612276,-0.002443389,0.009620844,-0.004428643
0.172979062,-0.003665084,0.004734066,0.006566608
0.189834531,0.001221695,-0.009926268,0.004123219
0.206690781,0.006108473,0.007177455,-0.003206948
0.223547864,0.018325418,0.046271678,-0.003206948
0.240404114,0.014660334,0.038941514,-0.028862532
0.257259635,0.019547112,0.089030989,-0.023975754
0.274115833,0.032985751,0.087809294,-0.001985254
0.290972916,0.025655584,0.078035735,0.006566608
0.307829218,0.020768806,0.058488626,0.005344913
0.324684687,0.008551862,0.040163208,-0.004428643
0.341540885,-0.020768806,0.031611346,-0.004428643
0.35839802,-0.029320668,0.042606596,0.004123219
0.37525427,-0.01343864,0.052380152,0.011453386
0.392109791,0.014660334,0.081700824,0.015118469
0.408965989,0.0219905,0.153780803,-0.005650337
0.425823072,0.031764057,0.209978744,-0.032527618
0.442679374,0.051311169,0.251516372,-0.054518119
0.459534843,0.070858285,0.273659587,-0.069178455
0.476391041,0.094070479,0.298093468,-0.082617089
0.493248176,0.111174204,0.34696123,-0.092390649
0.510104426,0.130721316,0.370173425,-0.100942507
0.526959947,0.136982501,0.379947007,-0.107050985
0.543816145,0.131943002,0.372616828,-0.110716067
0.560673228,0.119726062,0.366508365,-0.107050985
0.577529531,0.112395898,0.361621589,-0.096055731
0.594384999,0.111174204,0.35062632,-0.082617089
0.611241197,0.112395898,0.327414125,-0.071621843
0.628098333,0.101400644,0.302980244,-0.067956761
0.644954583,0.085518613,0.282211423,-0.070400149
0.661810103,0.065971501,0.235634327,-0.066735066
0.678666301,0.050089475,0.16721943,-0.061848287
0.695523385,0.039094225,0.098804541,-0.048409645
0.712379687,0.025655584,0.04871507,-0.038636088
0.729235156,0,-0.000152712,-0.026419144
0.746091353,-0.042759307,-0.051463883,-0.012980504
0.762948489,-0.076966755,-0.093001492,0.009009997
0.779804739,-0.074523367,-0.140647575,0.032222193
0.796660208,-0.083075225,-0.19562383,0.052990999
0.813516458,-0.097735561,-0.249378398,0.068873025
0.830373541,-0.113617592,-0.271368891,0.07009472
0.847229791,-0.111174204,-0.253043473,0.061542861
0.864085312,-0.084296919,-0.235939756,0.051769305
0.88094151,-0.050089475,-0.220057726,0.041995749
0.897798593,-0.035429142,-0.202954009,0.040774055
0.914654895,-0.041537613,-0.205397397,0.040774055
0.931510364,-0.058641337,-0.232274666,0.032222193
0.948366614,-0.079410143,-0.24326992,0.023670331
0.965223697,-0.097735561,-0.23105298,0.024892027
0.982079947,-0.086740308,-0.204175696,0.032222193
0.998935468,-0.058641337,-0.174855024,0.038330667
1.015791666,-0.034207448,-0.145534366,0.035887275
1.032648749,-0.029320668,-0.118657082,0.023670331
1.049504999,-0.041537613,-0.095444888,0.011453386
1.06636052,-0.053754561,-0.085671328,0.00167983
1.083216718,-0.050089475,-0.079562858,-0.003206948
1.100073801,-0.028098974,-0.084449634,0.004123219
1.116930103,-0.012216945,-0.090558104,0.007788302
1.133785572,-0.008551862,-0.094223186,0.007788302
1.15064177,-0.017103724,-0.108883523,0.010231691
1.167498906,-0.025655584,-0.107661828,0.013896775
1.184355156,-0.031764057,-0.093001492,0.013896775
1.201210624,-0.02687728,-0.091779798,0.013896775
1.218066874,-0.020768806,-0.090558104,0.013896775
1.234923958,-0.019547112,-0.101553358,0.015118469
1.251780208,-0.031764057,-0.118657082,0.020005248
1.268635728,-0.042759307,-0.117435388,0.026113721
1.285491926,-0.039094225,-0.107661828,0.031000499
1.30234901,-0.032985751,-0.093001492,0.027335415
1.319205312,-0.028098974,-0.071010992,0.021226943
1.336060781,-0.0219905,-0.063680828,0.021226943
1.352916978,-0.029320668,-0.068567604,0.023670331
1.369774062,-0.037872531,-0.08322794,0.027335415
1.386630364,-0.039094225,-0.093001492,0.034665581
1.403485833,-0.035429142,-0.095444888,0.038330667
1.420342031,-0.039094225,-0.079562858,0.034665581
1.437199166,-0.045202699,-0.053907271,0.026113721
1.454055416,-0.040315919,-0.029473381,0.020005248
1.470910885,-0.031764057,-0.027029991,0.023670331
1.487767083,-0.028098974,-0.031916771,0.026113721
1.504624218,-0.032985751,-0.040468629,0.026113721
1.521480468,-0.035429142,-0.052685577,0.028557109
1.538335937,-0.045202699,-0.06734591,0.033443887
1.555192187,-0.052532863,-0.07711947,0.033443887
1.57204927,-0.050089475,-0.074676074,0.034665581
1.58890552,-0.042759307,-0.06734591,0.038330667
1.605760989,-0.032985751,-0.058794048,0.039552361
1.622617239,-0.023212196,-0.053907271,0.032222193
1.639474322,-0.020768806,-0.058794048,0.018783553
1.656330572,-0.025655584,-0.049020492,0.004123219
1.673186093,-0.023212196,-0.042912021,0.004123219
1.690042291,-0.008551862,-0.042912021,0.007788302
1.706899374,-0.001221695,-0.042912021,0.013896775
1.723755676,-0.006108473,-0.060015742,0.013896775
1.740611145,-0.025655584,-0.082006246,0.016340164
1.757467343,-0.051311169,-0.102775052,0.026113721
1.774324426,-0.068414897,-0.113770299,0.033443887
1.791180728,-0.068414897,-0.100331664,0.041995749
1.808036197,-0.054976255,-0.091779798,0.044439137
1.824892395,-0.040315919,-0.10521844,0.040774055
1.841749478,-0.023212196,-0.129652336,0.028557109
1.858605781,-0.015882028,-0.146756053,0.016340164
1.875461249,-0.0219905,-0.124765553,0.009009997
1.892317447,-0.028098974,-0.10521844,0.00167983
1.909174583,-0.023212196,-0.101553358,0.013896775
1.926030833,-0.02687728,-0.013591352,0.031000499
1.942886301,-0.015882028,0.040163208,0.046882529
1.959742499,0.006108473,0.052380152,0.049325917
1.976599635,0.007330167,0.067040488,0.038330667
1.993455885,0.004886778,0.069483876,0.023670331
2.010311353,0.012216945,0.068262182,0.009009997
2.027167551,0.02687728,0.0865876,0.004123219
2.044024687,0.047646087,0.090252683,0.010231691
2.060880937,0.079410143,0.093917765,0.024892027
2.077736406,0.102622338,0.109799795,0.027335415
2.094592656,0.094070479,0.125681818,0.024892027
2.111449739,0.064749807,0.120795049,0.020005248
2.128305989,0.043981001,0.067040488,0.024892027
2.145161458,0.034207448,0.058488626,0.032222193
2.162017708,0.037872531,0.093917765,0.040774055
2.178874791,0.070858285,0.093917765,0.057877779
2.195731041,0.111174204,0.071927264,0.071316421
2.21258651,0.156529605,0.024281178,0.082311668
2.22944276,0.212727562,-0.10521844,0.082311668
2.246299843,0.188293666,-0.207840785,0.059099473
2.263156093,0.081853531,-0.095444888,0.029778805
2.280011614,0.029320668,0.05971032,0.048104223
2.296867812,0.056197949,0.158667579,0.077424891
2.313724895,0.130721316,0.200205192,0.109188944
2.330581145,0.143090963,0.179436386,0.156835035
2.347436666,0.090405397,0.200205192,0.173938751
2.364292864,0.078188449,0.235634327,0.154391646
2.381149947,0.074523367,0.241742805,0.106745556
2.398006197,0.091627091,0.239299417,0.055434387
