"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636214022145442E9,"2021-11-06 16:53:42.145 UTC+01:00"
"PAUSE",1.837004645832349E1,1.636214040515578E9,"2021-11-06 16:54:00.516 UTC+01:00"
