"event","experiment time","system time","system time text"
"START",0.000000000E0,1636362990.092,"2021-11-08 10:16:30.092 UTC+01:00"
"PAUSE",8.406558767E1,1636363074.158,"2021-11-08 10:17:54.158 UTC+01:00"
