"event","experiment time","system time","system time text"
"START",0.000000000E0,1636378795.803,"2021-11-08 14:39:55.803 UTC+01:00"
"PAUSE",4.231251643E1,1636378838.116,"2021-11-08 14:40:38.116 UTC+01:00"
