"event","experiment time","system time","system time text"
"START",0.000000000E0,1636559383.736,"2021-11-10 16:49:43.736 UTC+01:00"
"PAUSE",4.502949793E1,1636559428.765,"2021-11-10 16:50:28.765 UTC+01:00"
