"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.570360833E-1,1.944819540E-1,6.947208196E-2,8.835770190E-2
1.670150833E-1,1.913340986E-1,1.138448790E-1,8.886024356E-2
1.769940833E-1,1.875610948E-1,1.643072069E-1,7.694504410E-2
1.869430833E-1,1.699408293E-1,2.090294063E-1,6.662315875E-2
1.969220833E-1,1.507323086E-1,2.326165736E-1,5.915247276E-2
2.068710833E-1,1.323405057E-1,2.499199212E-1,5.616467074E-2
2.168500833E-1,1.167469472E-1,2.564558387E-1,4.648788646E-2
2.268300833E-1,1.081079096E-1,2.358879745E-1,3.613351658E-2
2.367780833E-1,1.030784920E-1,2.076955140E-1,2.931281924E-2
2.467580833E-1,1.082141325E-1,1.568280607E-1,2.075235359E-2
2.567060833E-1,1.083218530E-1,1.279914081E-1,1.409008447E-2
2.666860833E-1,1.054565534E-1,1.412440985E-1,-3.820206970E-3
2.766650833E-1,9.666928649E-2,1.650560945E-1,-3.159128875E-2
2.866140833E-1,8.014703542E-2,1.741625071E-1,-4.762112349E-2
2.965930833E-1,6.844113022E-2,1.481130868E-1,-4.556316137E-2
3.065420833E-1,6.922196597E-2,1.235110760E-1,-2.902519517E-2
3.165210833E-1,7.425516844E-2,1.054685339E-1,-1.368303411E-2
3.265000833E-1,8.768203855E-2,7.554472238E-2,6.801468786E-3
3.364490833E-1,9.159391373E-2,6.235851720E-2,3.620901331E-2
3.464280833E-1,8.191226423E-2,5.589449033E-2,4.980258271E-2
3.563770833E-1,7.587599754E-2,5.018214881E-2,5.778836086E-2
3.663560833E-1,6.551256776E-2,6.912787259E-2,7.095929235E-2
3.763153333E-1,5.275677145E-2,8.705880493E-2,7.655537128E-2
3.862643333E-1,3.690297902E-2,1.255348176E-1,9.113032371E-2
3.962433333E-1,1.987144351E-2,1.632776260E-1,1.062784269E-1
4.061923333E-1,9.166069329E-3,2.060930133E-1,1.281323284E-1
4.161713333E-1,2.000353485E-2,2.389915287E-1,1.366729587E-1
4.261503333E-1,2.939117700E-2,2.983421981E-1,1.429907680E-1
4.360993333E-1,6.161222607E-2,2.658444345E-1,1.118598729E-1
