"event","experiment time","system time","system time text"
"START",0.000000000E0,1636380507.188,"2021-11-08 15:08:27.188 UTC+01:00"
"PAUSE",1.882485521E1,1636380526.012,"2021-11-08 15:08:46.012 UTC+01:00"
