"event","experiment time","system time","system time text"
"START",0.000000000E0,1636379553.794,"2021-11-08 14:52:33.794 UTC+01:00"
"PAUSE",4.089420897E1,1636379594.689,"2021-11-08 14:53:14.689 UTC+01:00"
