"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037144.526,"2021-11-04 15:45:44.526 UTC+01:00"
"PAUSE",6.469457984E1,1636037209.220,"2021-11-04 15:46:49.220 UTC+01:00"
