"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.372083397E-4,-2.136806488E0,3.656895447E0,9.861792297E0
1.054220833E-2,-2.516716461E0,4.027075653E0,9.545649719E0
2.054720832E-2,-2.273621979E0,4.063899078E0,8.997489624E0
3.055220834E-2,-1.520687714E0,3.848497009E0,8.568781128E0
4.055820833E-2,-8.695417786E-1,3.554658051E0,8.319549408E0
5.056220834E-2,-5.017565918E-1,3.355272675E0,7.476502533E0
6.056720833E-2,-4.703219604E-1,3.305875397E0,8.349636841E0
7.057320833E-2,-8.626560974E-1,2.974015503E0,9.410780182E0
8.057820832E-2,-1.088686066E0,2.495909729E0,9.781110077E0
9.058320834E-2,-1.035546570E0,2.231260071E0,9.712552643E0
1.005882083E-1,-9.520202637E-1,2.663710785E0,9.314979401E0
1.105932083E-1,-1.199455719E0,3.537443848E0,8.960666199E0
1.205982083E-1,-1.460812225E0,3.229683838E0,8.502768402E0
1.306032083E-1,-1.646126862E0,3.481460266E0,8.151448975E0
1.406082083E-1,-1.640738068E0,3.650608521E0,8.170908508E0
1.506132083E-1,-1.629810791E0,3.749403076E0,8.190218353E0
1.606182083E-1,-1.810634766E0,3.644022217E0,8.028554535E0
1.706232083E-1,-1.638792114E0,3.186124420E0,7.781268768E0
1.806277083E-1,-9.532177734E-1,2.955753479E0,7.705077209E0
1.906327083E-1,-8.467890930E-1,2.344574432E0,7.760911102E0
2.006377083E-1,-9.979747009E-1,1.573078766E0,7.904462585E0
2.106427083E-1,-1.379830627E0,1.380429382E0,8.150550842E0
2.206477083E-1,-1.626367950E0,1.506467285E0,8.490643616E0
2.306527083E-1,-1.528321838E0,1.856888580E0,9.079369354E0
2.406577083E-1,-1.286724243E0,2.176623688E0,9.617350616E0
2.506627083E-1,-1.179247742E0,2.010918274E0,9.848170624E0
2.606677083E-1,-9.762698364E-1,1.513203278E0,9.222172394E0
2.706727083E-1,1.691482544E-1,1.668280792E0,9.034612427E0
2.806777083E-1,4.342469788E-1,1.960323486E0,9.357191620E0
2.906827083E-1,4.061054993E-1,1.773961029E0,9.089099121E0
3.006877083E-1,7.476951599E-1,9.122030640E-1,9.394464111E0
3.106927083E-1,1.346450043E0,-1.673519897E-1,9.625882874E0
3.206977083E-1,3.067121887E-1,1.096619568E0,9.527986450E0
3.307027083E-1,-1.474583588E0,1.505120087E0,9.761500854E0
3.407077083E-1,-2.333048401E0,2.179018707E0,9.920470276E0
3.507127083E-1,-1.411265259E0,2.182910614E0,1.023406815E1
3.607177083E-1,-1.772314453E-1,1.407822418E0,1.033016830E1
3.707227083E-1,5.275030518E-1,2.177970886E-1,1.058419006E1
3.807277083E-1,8.041278076E-1,-3.941304016E-1,1.097592545E1
3.907327083E-1,2.576142883E-1,-1.829196167E-1,1.110570557E1
4.007377083E-1,-3.700305176E-1,4.390370178E-1,1.148845963E1
4.107427083E-1,-9.247769165E-1,9.493258667E-1,1.181298477E1
4.207477083E-1,-1.563199310E0,1.414408722E0,1.140074203E1
4.307527083E-1,-1.217867432E0,1.567989349E0,1.023496628E1
4.407577083E-1,-3.400927734E-1,1.511856079E0,8.111482086E0
4.507627083E-1,1.886077881E-1,1.818568268E0,5.347779236E0
4.607677083E-1,7.012916565E-1,2.504441986E0,3.245101776E0
4.707727083E-1,5.968089294E-1,1.707948303E0,1.841620331E0
4.807777083E-1,-1.107846222E0,-3.394940186E-1,8.403524780E-1
4.907827083E-1,-9.351054382E-1,-5.471122742E-1,1.395098877E0
5.007877083E-1,1.742825775E0,-6.096821594E-1,2.143243103E0
5.107927083E-1,-6.239025879E-1,5.763015747E-2,3.213517456E0
5.207977083E-1,-7.143145752E-1,-1.733096008E0,6.260730743E0
5.308027083E-1,-7.662565613E-1,-2.890788574E0,8.566984863E0
5.408077083E-1,-2.035916290E0,-2.460134125E0,9.709858246E0
5.508127083E-1,-4.239933014E0,-1.407523041E0,1.004171814E1
5.608177083E-1,-7.304959259E0,-7.436535645E-1,9.639354858E0
5.708227083E-1,-8.111931152E0,-8.381071472E-1,8.408913574E0
5.808277083E-1,-5.493875427E0,-1.792971497E0,7.200626221E0
5.908327083E-1,-2.659968567E0,-2.145189056E0,6.397995300E0
6.008377083E-1,-1.614841919E0,-1.751208344E0,5.867199097E0
6.108427083E-1,-2.076781311E0,-1.531614990E0,5.808371429E0
