"event","experiment time","system time","system time text"
"START",0.000000000E0,1636454614.213,"2021-11-09 11:43:34.213 UTC+01:00"
"PAUSE",1.674368458E1,1636454630.956,"2021-11-09 11:43:50.956 UTC+01:00"
