"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469318.572,"2021-11-09 15:48:38.572 UTC+01:00"
"PAUSE",2.782349858E1,1636469346.395,"2021-11-09 15:49:06.395 UTC+01:00"
