"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481020425754E9,"2021-11-09 19:03:40.426 UTC+01:00"
"PAUSE",4.781450429162942E1,1.636481068243826E9,"2021-11-09 19:04:28.244 UTC+01:00"
