"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.035166603E-3,3.816912689E0,9.047635345E0,-3.020119629E0
1.204316667E-2,3.602708130E0,6.777007141E0,-2.320324860E0
2.205116674E-2,3.925137634E0,5.151687012E0,-3.003204803E0
3.206016659E-2,4.383185120E0,4.009562073E0,-4.567002869E0
4.206816666E-2,4.341871033E0,2.716700592E0,-5.432802429E0
5.207616673E-2,3.708238678E0,1.790576477E0,-4.114643555E0
6.208516657E-2,2.875520325E0,9.294172668E-1,-4.967420197E0
7.209316664E-2,2.467319183E0,1.069825287E0,-5.760021973E0
8.210116671E-2,2.892584839E0,1.909728699E0,-6.248306580E0
9.210916655E-2,3.799548798E0,2.105222168E0,-5.238955536E0
1.021181666E-1,3.998185730E0,1.376986542E0,-4.135899353E0
1.121261667E-1,3.170856171E0,5.691165161E-1,-4.166735229E0
1.221341668E-1,2.394570465E0,7.933502197E-2,-4.680317230E0
1.321431666E-1,2.272574158E0,-1.438508606E-1,-4.947062531E0
1.421511667E-1,2.878663788E0,-7.098239136E-1,-5.137616272E0
1.521591668E-1,3.435056763E0,-9.258247375E-1,-4.557123413E0
1.621671666E-1,3.745810547E0,-1.086740112E0,-4.098776550E0
1.721761667E-1,3.858526154E0,-1.141376495E0,-4.924309845E0
1.821841667E-1,3.692820740E0,-1.084195404E0,-5.790259094E0
1.921921666E-1,3.522924042E0,-8.858578491E-1,-6.617888031E0
2.022011667E-1,3.272644501E0,-5.011578369E-1,-6.850653992E0
2.122091667E-1,3.228636017E0,-8.696914673E-2,-6.346053314E0
2.222171666E-1,3.401526489E0,5.186714172E-1,-6.721622314E0
2.322261666E-1,3.901636505E0,1.094523926E0,-7.549700317E0
2.422341667E-1,4.589156799E0,1.683848419E0,-7.571854248E0
2.522421665E-1,5.452711029E0,2.525099030E0,-7.582182770E0
2.622501666E-1,6.865173798E0,3.418890381E0,-8.864416351E0
2.722591667E-1,9.113049316E0,4.573888550E0,-1.066098038E1
