"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636388198393000E9,"2021-11-08 17:16:38.393 UTC+01:00"
"PAUSE",2.328193737508263E1,1.636388221675000E9,"2021-11-08 17:17:01.675 UTC+01:00"
