"event","experiment time","system time","system time text"
"START",0.000000000E0,1636296969.611,"2021-11-07 15:56:09.611 UTC+01:00"
"PAUSE",6.347568593E1,1636297033.086,"2021-11-07 15:57:13.086 UTC+01:00"
