"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481571283559E9,"2021-11-09 19:12:51.284 UTC+01:00"
"PAUSE",1.400098395813256E1,1.636481585284643E9,"2021-11-09 19:13:05.285 UTC+01:00"
