Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.01048614,2.326259136,1.079977989,0.938872218
0.02734077,2.097802162,0.766002476,0.872900724
0.04419619,2.469197273,0.635281146,0.935207129
0.06105093,2.245627165,0.225860775,0.53556031
0.07790473,1.822920918,0.885728538,0.588093221
0.09475936,1.876675487,1.62485373,0.292443126
0.11161483,2.507069826,1.489245653,-0.102164201
0.12846952,2.602361917,1.378071427,0.09575031
0.14532338,1.984184623,1.082421303,0.755465329
0.16217801,0.960404575,0.857629538,0.904664815
0.17903343,0.557245433,0.784327865,1.032942772
0.19588817,0.414307147,1.262010455,1.256512761
0.21274197,0.505934238,1.670056462,1.277281642
0.22959666,0.510821044,1.712815762,1.05493319
0.24645207,0.510821044,1.665169597,0.520900011
0.26330681,0.400868505,1.14717114,-0.093612343
0.28016062,0.194402143,0.554649293,-0.606724024
0.29701525,-0.075745061,0.387277156,-1.036760569
0.31387072,-0.513111711,0.570531368,-1.424037695
0.33072541,-0.706139445,1.185043693,-1.637834191
0.34757926,-0.487456113,1.56132555,-1.277434349
0.3644339,0.898098171,0.609625578,0.690715551
0.38128936,1.819255829,0.214865521,1.550941229
0.39814405,1.544374585,-0.703848779,1.046381354
0.41499791,0.078188449,-0.573127449,0.230136707
0.43185254,-1.026223421,0.58763504,-0.195012987
0.44870801,-1.5930897,1.689603567,0.067651331
0.4655627,-0.833195686,0.474017471,0.67361182
0.48241655,0.575570822,-0.794254124,1.052489877
0.49927119,0.24693501,-0.854117155,0.333980739
0.51612666,-0.388498843,-1.576138616,0.150726557
0.53298134,-0.852742791,-1.719076872,-0.102164201
0.5498352,-0.846634328,-1.379445791,-1.09662354
0.56668983,-1.478250384,-0.612221658,-2.127733707
0.5835453,-1.488023877,-1.126555085,-2.304879427
0.60039999,-1.602863193,-2.117349386,-1.564532518
0.61725384,-1.571099162,-2.012283564,-0.680025697
0.63410848,-1.462368369,-1.736180663,-0.072843537
0.65096395,-1.5503304,-1.334243178,-0.041079476
0.66781864,-1.700598717,-1.370893955,-0.563964725
