"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636572838361730E9,"2021-11-10 20:33:58.362 UTC+01:00"
"PAUSE",4.561938750001718E1,1.636572883981904E9,"2021-11-10 20:34:43.982 UTC+01:00"
