"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636484537099891E9,"2021-11-09 20:02:17.100 UTC+01:00"
"PAUSE",2.098653875000309E1,1.636484558086305E9,"2021-11-09 20:02:38.086 UTC+01:00"
