"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.095445830E-2,-1.326348305E0,4.194945693E-1,-2.347637564E-1
6.096245837E-2,-1.321623445E0,7.894656062E-2,-2.921753228E-1
7.097045844E-2,-1.219827056E0,-2.928871810E-1,-3.612694442E-1
8.097845828E-2,-1.145516276E0,-3.999643028E-1,-4.315133989E-1
9.098645835E-2,-1.126966119E0,-2.856435776E-1,-4.272161424E-1
1.009944584E-1,-1.091362953E0,-1.945253611E-1,-4.143712223E-1
1.110024583E-1,-1.048159838E0,-3.756168485E-1,-4.106542468E-1
1.210104583E-1,-9.154191613E-1,-5.301380754E-1,-3.961394429E-1
1.310184584E-1,-7.944514155E-1,-4.937090278E-1,-3.648393154E-1
1.410264582E-1,-8.080829978E-1,-3.354365230E-1,-3.142242730E-1
1.510344583E-1,-8.588995934E-1,-1.176860929E-1,-3.049871027E-1
1.610427501E-1,-9.834570289E-1,2.116958424E-2,-3.651094437E-1
1.710507500E-1,-1.107515574E0,2.247962058E-1,-4.894777238E-1
1.810587500E-1,-1.235945225E0,6.250098944E-1,-6.398172379E-1
1.910667501E-1,-1.392643690E0,8.617564440E-1,-7.571457624E-1
2.010747499E-1,-1.524193048E0,8.647599816E-1,-8.951332569E-1
2.110827500E-1,-1.674079418E0,8.500910401E-1,-1.104727268E0
2.210907501E-1,-1.897895336E0,8.704236746E-1,-1.284796119E0
2.310987499E-1,-2.088467121E0,9.283804893E-1,-1.271790266E0
2.411067500E-1,-2.051081419E0,7.120674253E-1,-1.034244776E0
2.511147500E-1,-1.747213960E0,3.254747093E-1,-6.670978665E-1
2.611227499E-1,-1.532624364E0,-1.333885044E-1,-3.494845629E-1
2.711307500E-1,-1.540941358E0,-2.949011046E-3,-1.706173420E-1
2.811387500E-1,-1.629369855E0,5.848571658E-1,4.010746628E-2
2.911467501E-1,-1.534324288E0,7.149320841E-1,2.593817711E-1
3.011547499E-1,-1.245880008E0,7.366560102E-1,2.979741693E-1
3.111627500E-1,-1.075341821E0,8.011361957E-1,2.163626552E-1
3.211707501E-1,-1.067390919E0,8.444780707E-1,2.433417551E-2
3.311787499E-1,-9.339944720E-1,9.225483537E-1,-9.077724069E-2
3.411867500E-1,-6.441136599E-1,8.278443217E-1,7.739717513E-2
3.511947501E-1,-2.947660685E-1,6.929299235E-1,1.062916741E-1
3.612027499E-1,-7.888232358E-3,5.097661614E-1,-1.397533715E-2
3.712107500E-1,1.826761216E-1,1.047262549E-1,-1.675209552E-1
3.812187500E-1,3.305207789E-1,-4.822575450E-1,-2.918433547E-1
3.912267501E-1,5.208241343E-1,-9.843456745E-1,-3.208894134E-1
4.012347499E-1,7.397395372E-1,-1.200348496E0,-2.545771003E-1
4.112427500E-1,9.372824430E-1,-1.244063973E0,-1.873160303E-1
4.212507501E-1,1.136263609E0,-1.201936483E0,-1.528847218E-1
4.312587499E-1,1.364668846E0,-1.069820285E0,-9.289490432E-2
4.412667500E-1,1.615611196E0,-8.449615836E-1,-8.080852218E-3
4.512747501E-1,1.845064282E0,-6.159683466E-1,6.094748527E-2
4.612827499E-1,2.040802240E0,-4.681122899E-1,9.635472298E-2
4.712907500E-1,2.184347630E0,-4.399778545E-1,1.014869064E-1
4.812987500E-1,2.264088154E0,-4.406139255E-1,1.342888623E-1
4.913067501E-1,2.265143871E0,-4.210815132E-1,2.206865996E-1
5.013147499E-1,2.186779261E0,-4.066254497E-1,3.194761276E-1
5.113227500E-1,2.095233679E0,-4.118793309E-1,4.065737426E-1
5.213307501E-1,2.040987968E0,-4.407090247E-1,4.893281758E-1
5.313387499E-1,2.028586626E0,-4.676362276E-1,5.656663775E-1
5.413467500E-1,2.044471979E0,-4.032516181E-1,6.335224509E-1
5.513547501E-1,2.032950878E0,-3.141550422E-1,6.755806804E-1
5.613627499E-1,1.946843505E0,-1.950265169E-1,6.688618064E-1
5.713707500E-1,1.774184108E0,-5.689633638E-2,6.424150467E-1
5.813787500E-1,1.578029752E0,1.266073249E-2,5.598618984E-1
5.913867501E-1,1.395469546E0,-5.739478767E-2,4.615390599E-1
6.013947499E-1,1.250622511E0,-2.304456681E-1,3.866086602E-1
6.114027500E-1,1.137335420E0,-5.694213510E-1,3.510333598E-1
6.214107501E-1,1.075464606E0,-9.706678391E-1,3.423184454E-1
6.314187499E-1,1.060644388E0,-1.252084017E0,3.885748684E-1
6.414267500E-1,1.083512068E0,-1.217928767E0,4.501809776E-1
6.514347501E-1,9.923803806E-1,-8.143773079E-1,5.744885802E-1
6.614427499E-1,7.574175596E-1,-4.260678589E-2,6.335809231E-1
6.714507500E-1,3.756590188E-1,7.903552055E-1,4.866991341E-1
6.814587500E-1,-2.479592711E-1,1.373688936E0,1.497676373E-1
6.914667501E-1,-8.818616271E-1,1.121099472E0,-9.478192776E-2
7.014747499E-1,-1.179065228E0,1.823986769E-1,-9.860479832E-2
7.114827500E-1,-1.014094353E0,-1.131444454E0,1.380860507E-1
7.214907501E-1,-5.608108044E-1,-2.599400282E0,3.743425012E-1
7.314987499E-1,-9.701940417E-1,-3.315194845E0,-3.102708608E-2
7.415067500E-1,-3.488230705E0,-7.520892024E-1,-1.129399061E0
7.515147501E-1,-5.430990696E0,2.741677999E0,-1.690599442E0
7.615227499E-1,-3.503746510E0,1.350409865E0,-9.252654910E-1
7.715307500E-1,-1.130928159E0,-1.870555878E0,2.155112773E-1
7.815387500E-1,-4.207072034E-2,-3.577586651E0,7.426940799E-1
7.915467499E-1,2.430720627E-1,-3.648128986E0,6.830765605E-1
8.015547500E-1,2.079899162E-1,-2.314404964E0,1.869727373E-1
8.115627500E-1,7.575864345E-2,-6.216133833E-1,-3.046188354E-1
8.215707501E-1,2.806872129E-1,2.100653946E-1,-3.022715449E-1
8.315787499E-1,8.904863596E-1,6.360760927E-1,1.778252870E-1
8.415867500E-1,1.181262851E0,1.019350171E0,7.801460624E-1
8.515947501E-1,1.027526021E0,1.371853113E0,9.646282792E-1
8.616027499E-1,6.354343891E-1,1.406738639E0,8.506871462E-1
8.716107500E-1,3.800572157E-1,1.128222108E0,6.758890152E-1
8.816187500E-1,3.192106485E-1,8.154684901E-1,4.762710929E-1
