"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.166500082E-3,1.556163940E0,3.929478607E0,8.623267822E0
1.211750018E-2,1.630110168E0,3.674858093E0,8.848848724E0
2.206850005E-2,1.571881256E0,3.461851044E0,8.904682617E0
3.201950016E-2,1.544488220E0,3.348237305E0,8.726553040E0
4.197050002E-2,1.442101135E0,3.499123535E0,8.706045685E0
5.192150013E-2,1.532363434E0,3.556753693E0,8.734636230E0
6.187249999E-2,1.863923950E0,3.287164307E0,8.603508911E0
7.182350010E-2,2.142494659E0,2.992576904E0,8.624315643E0
8.177450020E-2,2.290237427E0,2.906206512E0,8.784931641E0
9.172550007E-2,2.323168945E0,2.995121613E0,8.888665924E0
1.016775002E-1,2.303110657E0,3.150797882E0,8.996591492E0
1.116285000E-1,2.135459290E0,3.210224304E0,9.000782776E0
1.215795001E-1,1.821112976E0,3.265758820E0,8.986113281E0
1.315305000E-1,1.707499237E0,3.431314545E0,9.122180328E0
1.414815001E-1,1.783990173E0,3.519930267E0,9.395362244E0
1.514325000E-1,1.833686829E0,3.717818756E0,9.588610382E0
1.613835001E-1,2.085612946E0,3.738176422E0,9.494156799E0
1.713345002E-1,2.032922516E0,3.336711273E0,9.117390289E0
1.812855001E-1,1.720821533E0,3.056044922E0,8.872948608E0
1.912365002E-1,1.721270599E0,2.803819427E0,8.713081055E0
2.011875000E-1,1.874102783E0,2.795287170E0,8.873547363E0
2.111385001E-1,1.901944885E0,3.099903717E0,9.240135040E0
2.210895000E-1,2.047442322E0,3.375181274E0,9.583371277E0
2.310405001E-1,2.473755798E0,3.664379883E0,1.013033386E1
2.409915000E-1,2.857407990E0,3.879332886E0,1.072130493E1
2.509425001E-1,1.847907257E0,3.454815674E0,9.884544983E0
2.608935002E-1,1.047821045E-3,2.816842346E0,7.779921570E0
2.708445000E-1,-3.517684937E-1,2.677182770E0,7.058721313E0
2.807955001E-1,1.129401398E0,1.886377258E0,7.968978424E0
2.907465000E-1,2.019001465E0,1.902244263E0,8.632249146E0
3.006985001E-1,2.433489532E0,2.822829895E0,9.522298279E0
3.106495000E-1,3.183280334E0,3.565585327E0,1.067280579E1
3.206005001E-1,3.378175049E0,3.832929382E0,1.132949020E1
3.305515002E-1,2.611768799E0,3.814218292E0,1.081785416E1
3.405025001E-1,1.271006927E0,3.480262756E0,9.166338501E0
3.504535002E-1,-3.216810608E-1,3.050805817E0,6.890471191E0
3.604045000E-1,-5.261558533E-1,2.730771332E0,5.872737579E0
3.703555001E-1,4.306544495E-1,2.256856842E0,6.286926270E0
3.803065000E-1,1.416204987E0,1.967358856E0,8.098758545E0
3.902575001E-1,1.858984222E0,2.196382599E0,9.938582611E0
4.002085000E-1,2.254461823E0,2.461631012E0,1.125449615E1
4.101595001E-1,2.447859650E0,2.652783508E0,1.206940155E1
4.201105002E-1,2.212998047E0,2.775228882E0,1.230620911E1
4.300615001E-1,1.604214020E0,2.771037598E0,1.132904114E1
4.400125002E-1,1.130299530E0,2.772534485E0,9.280850372E0
4.499645000E-1,1.082548828E0,2.631976776E0,7.819439392E0
4.599155001E-1,1.299747162E0,2.272574158E0,7.278464355E0
4.698665000E-1,1.500180359E0,1.987566833E0,7.742499390E0
4.798175001E-1,1.553170166E0,1.967059479E0,8.937015381E0
4.897685000E-1,1.599573669E0,2.058519287E0,9.627978516E0
4.997195001E-1,1.744322662E0,2.081271973E0,9.745334473E0
5.096696250E-1,1.820364532E0,2.136207733E0,9.851912842E0
