"event","experiment time","system time","system time text"
"START",0.000000000E0,1636298359.213,"2021-11-07 16:19:19.213 UTC+01:00"
"PAUSE",4.558320208E1,1636298404.796,"2021-11-07 16:20:04.796 UTC+01:00"
