"event","experiment time","system time","system time text"
"START",0.000000000E0,1636362451.858,"2021-11-08 10:07:31.858 UTC+01:00"
"PAUSE",5.763274478E1,1636362509.490,"2021-11-08 10:08:29.490 UTC+01:00"
