"event","experiment time","system time","system time text"
"START",0.000000000E0,1636387612.326,"2021-11-08 17:06:52.326 UTC+01:00"
"PAUSE",3.575726181E1,1636387648.083,"2021-11-08 17:07:28.083 UTC+01:00"
