Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.025646664,2.974950075,9.778950691,0.328050017
0.042670142,3.039000034,9.796050072,0.364050031
0.059693741,3.010950089,9.774000168,0.352050006
0.076717202,2.992050171,9.709950447,0.358950019
0.093740837,3.019950151,9.718950272,0.325950027
0.110764243,3.043950081,9.718950272,0.268050015
0.127787714,3.073050261,9.657000542,0.262950003
0.144811329,3.042000055,9.645000458,0.283050001
0.161834813,3.085050106,9.655050278,0.286950022
0.178858428,3.130050182,9.673950195,0.333000004
0.195881905,3.09705019,9.715050697,0.373950005
0.212905272,3.031950235,9.733950615,0.330000013
0.229928895,2.974950075,9.753000259,0.318000019
0.246952346,2.81400013,9.849000931,-0.295950025
0.263975962,2.802000046,9.850950241,-0.514050007
0.280999452,2.824050188,9.858000755,-0.612000048
0.298022844,2.878950119,9.850950241,-0.619050026
0.315046502,2.92200017,9.837000847,-0.697950006
0.332069976,2.938950062,9.838950157,-0.667050004
0.349093567,2.914950132,9.784050941,-0.589950025
0.366117044,2.910000086,9.793950081,-0.526050031
0.383140431,2.92200017,9.81000042,-0.439950019
0.400164055,2.862000227,9.825000763,-0.33405003
0.417187495,2.817000151,9.793950081,-0.226050004
0.434211124,2.896050215,9.790950775,-0.250050008
0.451234526,2.98905015,9.729000092,-0.294
0.468258216,2.874000072,9.612000465,-0.006
0.485281579,2.946000099,9.754950523,0.131999999
0.502305006,3.211950064,9.910950661,-0.109050006
0.519328591,3.382050276,9.826950073,-0.171000004
0.536351975,3.298050165,9.709950447,0.108000003
0.553375434,3.054000139,9.528000832,0.262950003
0.570399045,2.80005002,9.501000404,0.65595001
0.587422485,2.69505024,9.646950722,1.104000092
0.604446105,2.73300004,9.967950821,0.579000056
0.621469483,2.484000206,9.943950653,0.553050041
0.63849294,2.42595005,9.343050003,1.309950113
0.655516548,2.637000084,8.874000549,1.264050007
0.672540015,3.025050163,9.075000763,1.141950011
0.689563405,3.187950134,9.460950851,1.149000049
0.706587031,3.547050238,9.82005024,1.192050099
0.723610499,3.750000238,10.10505009,1.197000027
0.740634101,3.709950209,10.10700035,0.567000032
0.757657571,3.501000166,9.757950783,0.043050002
0.774681202,3.346050262,9.36300087,-0.097050004
0.791704597,2.934000254,9.348000526,0.13395001
0.808728062,2.649000168,9.511050224,0.414000034
0.825751687,2.737950087,9.925050735,-0.00405
0.842775078,2.769000053,10.23405075,0.412050009
0.859798521,2.635050058,10.23195076,0.840000033
0.876822139,2.452950001,10.11900043,1.101000071
0.893845606,2.484000206,10.13805008,1.105949998
0.910869221,2.572950125,10.05000019,0.547950029
0.927892707,2.592000008,10.11405087,0.430950016
0.944916088,2.556000233,10.06605053,0.322950006
0.961939687,2.39805007,9.882000923,-0.106950007
0.978963144,2.589000225,9.516000748,-0.655050039
0.995986502,2.946000099,9.30300045,-0.805950046
1.01301011,3.264000177,9.163949966,-0.294
1.030033586,3.387000084,9.223950386,0.139050007
1.047057223,3.501000166,9.316950798,0.400050014
1.064080682,3.576000214,9.529950142,0.679950059
1.081104068,3.532950163,9.75,0.826050043
1.098127684,3.219000101,9.979950905,0.538950026
1.115151121,2.911950111,10.21305084,-0.07305
1.13217473,2.872050047,10.16700077,-0.223950014
1.149198079,2.821950197,9.774000168,0.156000003
1.166221559,2.920050144,9.445950508,0.445050031
1.183245178,3.022950172,9.466050148,0.325950027
1.200268648,3.238050222,9.540000916,0.067050003
1.21729225,3.367050171,9.624000549,0.052950002
1.234315597,3.322050095,9.781949997,-0.052050002
1.251339083,3.130050182,9.841050148,-0.175950006
1.268362696,3.031950235,9.777000427,-0.210000008
1.285386083,2.917050123,9.724050522,-0.183000013
1.302409544,2.889000177,9.658950806,-0.103950001
1.319433245,2.934000254,9.766950607,-0.00105
1.336456621,2.941050053,9.964050293,0.022050001
1.353480271,2.986950159,10.05195045,-0.009000001
1.370503745,2.901000023,9.999000549,-0.022950001
1.387527146,2.865000248,9.817050934,-0.018000001
1.404550771,2.740050077,9.612000465,-0.124050006
1.421574235,2.661000013,9.589950562,-0.319950014
1.438597846,2.659050226,9.661950111,-0.352950007
1.455621321,2.589000225,9.679050446,-0.190950006
1.472644923,2.515050173,9.576000214,-0.145050004
1.489668323,2.560950041,9.42195034,-0.100050002
1.506691788,2.889000177,9.315000534,-0.090000004
1.523715393,3.343050241,9.760050774,0.024
1.540738765,3.49695015,10.32300091,0.048
1.557762217,3.303000212,10.24095058,0.145950005
1.574785853,3.109050035,9.856050491,0.208050013
1.591809302,3.094050169,9.724050522,0.109950006
1.608832942,3.193050146,9.706950188,0
1.625856305,3.079950094,9.700050354,0.061950002
1.642879771,2.905050039,9.613950729,0.189000011
1.659903415,2.853000164,9.576000214,0.247050017
1.676926872,2.788050175,9.508950233,0.193950012
1.69395049,2.938950062,9.552000046,-0.066
1.710973956,3.109050035,9.628050804,-0.576000035
1.727997319,3.103950262,9.676050186,-0.325050026
1.745020949,3.169050217,9.643050194,-0.234000012
1.762044406,3.142050266,9.664050102,-0.121050008
1.779068019,3.054000139,9.757950783,0.034050003
1.796091375,2.878950119,9.906000137,0.268050015
1.813114848,2.809950113,9.916050911,0.037950002
1.83013845,2.905050039,9.885000229,-0.112050004
1.847161906,2.96505022,9.82005024,-0.102000006
1.864185522,2.90805006,9.75,-0.01305
1.881208995,2.860050201,9.837000847,0.07395
1.898232577,2.950950146,9.793950081,-0.021000002
1.915256048,2.893050194,9.784050941,0.096000001
1.932279432,2.877000093,9.715050697,0.309000015
1.949303035,2.911950111,9.625950813,0.354000002
1.96632647,2.956050158,9.604050636,0.306000024
1.983350101,3.039000034,9.652050018,0.223050013
2.000373567,3.094050169,9.655050278,0.076950006
2.017396949,3.190050125,9.633000374,0
2.034420559,3.295950174,9.637950897,-0.061050002
2.051444053,3.312000275,9.718950272,-0.064050004
2.068467615,3.274050236,9.715050697,-0.066
2.085491086,3.286050081,9.679050446,-0.040050004
2.102514716,3.25695014,9.664050102,-0.009000001
2.119538103,3.130050182,9.658950806,0.07395
2.136561596,3.022950172,9.673950195,0.034050003
2.153585227,2.923950195,9.733950615,0
2.17060868,2.92200017,9.712050438,-0.043950003
2.187632313,2.920050144,9.697950363,-0.021000002
2.204655729,2.884050131,9.607050896,-0.018000001
2.221679448,2.833050251,9.517950058,-0.006
2.238702801,2.788050175,9.535050392,-0.034950003
2.255726272,2.812050104,9.561000824,-0.109050006
2.272749881,2.872050047,9.712050438,-0.091950007
2.289773354,2.836050034,9.784050941,-0.130950004
2.306796948,2.698950052,9.814950943,-0.034950003
2.323820319,2.589000225,9.837000847,0.081
2.340843805,2.55795002,9.894000053,0.153000012
2.357867444,2.677950144,9.865050316,0.304050028
2.374890862,2.776050091,9.856050491,0.354000002
2.391914461,2.785950184,9.856050491,0.340050012
2.408937909,2.829000235,9.8770504,0.292050004
2.425961538,2.89800024,9.889050484,0.184050009
2.442985005,2.862000227,9.880050659,0.204000011
2.460008639,2.81400013,9.82005024,0.151050001
2.477032125,2.7900002,9.709950447,0.157950014
2.494055525,2.905050039,9.619050026,0.022050001
2.511079149,3.085050106,9.604050636,-0.046950001
2.528102602,3.196950197,9.645000458,-0.171000004
2.545126173,3.427050114,9.525000572,-0.373050004
2.562149563,3.637950182,9.385950089,-0.490050018
2.579173274,3.858000278,9.286050797,-0.589950025
2.596196661,4.143000126,9.29295063,-0.580950022
2.613220107,4.423050404,9.516000748,-0.624000013
2.630243707,4.51695013,9.669000626,-0.468000025
2.647267147,4.282050133,9.62100029,-0.283950001
2.664290756,3.862950087,9.55395031,-0.078000002
2.681314188,3.501000166,9.62100029,0.129000008
2.698337814,3.316950083,9.649950027,0.057000004
2.715361212,3.286050081,9.726000786,-0.054000001
2.73238491,3.243000269,9.715050697,-0.061050002
2.749408279,2.977050066,9.661950111,0.057000004
2.766431734,2.769000053,9.63105011,-0.016050002
2.783455339,2.778000116,9.646950722,-0.115950003
2.80047882,2.81400013,9.643050194,-0.106950007
2.817502419,2.896050215,9.55395031,-0.070950001
2.834525887,2.941050053,9.466050148,0.00195
2.851549476,3.094050169,9.56400013,0.028950002
2.868572861,3.334050179,9.801000595,0.01905
2.885596563,3.379050255,9.829050064,0.00705
2.902619935,3.250050068,9.726000786,0.01695
2.91964364,3.160950184,9.552000046,-0.076050006
2.936667046,3.219000101,9.448950768,-0.17400001
2.953690502,3.226050138,9.36300087,-0.187950015
2.970714106,3.255000114,9.199950218,-0.109050006
2.987737563,3.304950237,9.29595089,0
3.004761193,3.424950123,9.484950066,0.013950001
3.021784655,3.511050224,9.444000244,-0.085050002
3.038808289,3.943950176,9.085050583,0.036000002
3.055831743,4.15500021,8.826000214,0.096000001
3.072855342,4.099950314,8.874000549,0.055050004
3.089878712,4.356000423,8.950950623,0.108000003
3.106902165,4.668000221,9.058050156,0.136050001
3.123925781,4.765950203,9.243000031,0.088950001
3.14094924,4.921050072,9.324000359,0.13395001
3.157972844,4.926000118,9.649950027,0.192000002
3.174996341,4.717950344,10.11705017,0.168000013
3.192019952,4.204950333,10.54095078,0.294
3.209043432,3.547050238,11.32095051,0.814050019
3.226067029,2.544000149,12.42705059,1.932000041
3.243090499,1.822950125,13.43505096,2.626950026
3.26011411,1.348950028,14.15100098,2.482950211
3.277137557,1.275000095,13.78005028,2.205000162
3.294160973,1.699050069,12.39900017,2.346000195
3.311184682,1.957050085,11.23695087,2.476050138
3.328208074,2.035950184,10.74195004,2.916000128
3.345231689,2.047950029,10.48995018,4.384050369
