"event","experiment time","system time","system time text"
"START",0.000000000E0,1636470098.004,"2021-11-09 16:01:38.004 UTC+01:00"
"PAUSE",2.117776518E1,1636470119.181,"2021-11-09 16:01:59.181 UTC+01:00"
