Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.0047638,-0.677467883,-5.973083496,-1.99651134
0.0216239,-0.16031912,-6.363113403,-6.743871689
0.03848484,-0.315852583,-6.50698185,-9.353543282
0.05534583,-0.114855483,-6.195616245,-6.913762093
0.07220593,0.048155557,-5.329114914,-4.80957365
0.08906604,0.469292343,-4.905286312,-3.093022346
0.10592698,0.97926265,-5.381757259,-2.183151484
0.12278796,1.800599098,-6.753442764,-2.15443778
0.13964807,2.59052968,-8.012665749,-2.307578325
0.15650817,3.057429075,-8.71675396,-1.773679733
0.17336916,2.861217737,-8.218747139,-2.087438583
0.1902301,1.75034976,-7.514659405,-2.903690338
0.2070902,-4.771288395,-7.517052174,-3.84706068
0.22395036,-3.457030535,-8.233104706,-4.778466702
0.2408113,-3.397209883,-7.940881252,-8.084450722
0.25767224,-1.438684583,-8.663812637,-10.63190937
0.27453239,0.598803878,-10.31336498,-5.96590519
0.2913925,3.150749207,-15.14477253,-2.252543449
0.30825343,5.559125423,-21.62812614,3.840480328
0.32511437,5.73888588,-18.11815453,1.853241086
0.34197453,6.476174355,-13.25593853,-0.425922424
0.35883463,5.693422318,-10.60319519,-3.195913792
0.37569557,5.24566555,-8.676075935,-4.725525856
0.39255656,3.035893679,-8.934500694,-5.075176716
0.40941666,0.488434911,-11.75234795,-4.639383793
0.42627677,-0.375673145,-12.60718441,-4.778466702
0.44313776,-0.136390895,-11.5704937,-4.534099579
0.45999869,0.021834506,-10.33250713,-2.752942562
0.4768588,0.785444021,-9.300901413,-0.978963554
0.49371895,1.328913927,-8.872286797,0.730409086
0.51057989,0.651445985,-8.285746574,-0.847358346
0.52744083,-0.126819596,-7.847560883,-2.700300455
0.54430098,-0.883250654,-7.397411346,-3.157628536
0.56116109,-1.098604679,-6.849155903,-3.43758893
0.57802203,-1.144367456,-6.497410774,-4.05523634
0.59488302,-1.130010486,-6.55005312,-4.479064941
0.61174312,-0.986142039,-7.012166977,-4.186841488
0.62860322,-0.780359268,-7.833203793,-3.26291275
0.64546416,-0.593719125,-9.094820023,-2.724228621
0.66232515,-1.053141117,-10.78504944,-3.016152859
0.67918526,-1.476969719,-11.74516964,-3.164807081
0.69604536,-1.771586061,-11.60160065,-3.408874989
0.71290635,-2.317448616,-10.80179977,-3.274876833
0.72976729,-3.069094181,-9.987940788,-3.48783803
0.74662744,-3.361317635,-9.334401131,-3.756133318
0.76348755,-2.449054003,-9.054141998,-4.237389565
0.78034849,-1.185045362,-10.18654537,-3.456731319
0.79720942,0.543469846,-12.01077366,0.527019203
0.81406958,5.662315845,-13.04267788,4.503591537
0.83092968,6.729813576,-15.45613861,0.9101699
0.84779067,6.931109905,-20.58425713,-4.299602985
0.86465161,10.19192886,-19.45663834,-6.499803543
0.88151172,9.301200867,-10.03818989,-4.677669048
0.89837187,8.870193481,-6.993024349,-5.755037785
0.91523281,8.053941727,-7.692027569,-9.475577354
0.93209375,9.320343018,-9.420542717,-7.469195843
0.9489539,10.92203903,-11.28305626,1.506281853
0.96581401,7.601399422,-12.27428246,0.828514814
0.98267494,4.821836948,-10.12433147,-1.929213285
0.99953593,2.791526794,-8.627920151,-2.132902384
1.01639604,2.413460732,-7.253841877,-3.887738705
1.03325614,2.54506588,-6.164509296,-5.168497086
1.05011713,3.002394199,-6.037689686,-4.309174538
1.06697807,2.731706142,-6.911369324,-4.524528503
1.08383822,2.252842426,-7.814061642,-5.18046093
1.10069833,1.32412827,-8.795717239,-4.529314041
1.11755927,0.749551714,-9.288937569,-3.387339592
1.13442026,0.917049289,-8.951250076,-2.489432812
1.15128036,1.297807217,-8.700003624,-2.400898457
1.16814046,1.302592874,-8.498707771,-2.824727058
1.18500145,0.969691396,-8.819644928,-3.42323184
1.20186239,1.226022482,-9.058927536,-4.256532192
1.2187225,1.257129192,-9.171390533,-5.029713154
1.23558265,0.538684189,-8.824430466,-6.044867992
1.25244359,0.119940236,-8.017451286,-6.245865345
1.26930453,-0.009571291,-7.993523121,-5.417649746
1.28616468,-0.301495642,-8.40299511,-4.622634411
1.30302479,-0.141176537,-8.941679001,-3.42323184
1.31988578,1.144666553,-9.837192535,-1.263709426
1.33674672,10.27089214,-12.77946758,-0.119342029
1.35360682,12.2099762,-13.0259285,-2.824727058
1.37046698,9.504590988,-12.31256771,-1.864607096
1.38732791,9.284450531,-12.74596786,-0.602991283
1.40418885,6.701099873,-14.14636707,-0.279960245
1.42104901,3.076571703,-14.32134247,1.29302156
1.43790911,-2.506481647,-15.02034569,2.518744946
1.4547701,-4.21106863,-14.17747402,5.183452129
1.47163104,-5.434399128,-14.02433395,5.542674541
1.48849114,-2.626122952,-12.53510094,-0.437886536
1.5053513,-0.629611433,-10.67258739,-5.484648705
1.52221224,2.913859844,-8.455636978,-4.754538536
1.53907317,5.001298428,-6.554838657,-0.018843478
1.55593333,5.149952412,-5.889334679,1.46321106
1.57279343,4.927121162,-5.283352375,0.364307255
1.58965442,4.728516579,-4.833501816,-1.970190287
1.60651536,3.911965847,-4.84546566,-3.981058598
1.62337546,3.155534744,-5.666502953,-4.91007185
1.64023562,2.547458887,-6.77737093,-4.819144726
1.65709656,2.11645174,-8.007880211,-4.067200184
1.67395755,1.980060697,-8.836395264,-3.186342478
1.69081765,2.054238319,-9.540184021,-2.642872572
1.70767776,1.584945917,-10.10040379,-2.075474501
1.72453875,-0.086141616,-11.39312553,-2.934797049
1.74139968,-1.874477386,-11.69731331,-3.181556702
1.75825984,-2.156830549,-11.2256279,-5.822036743
1.77511994,-2.475374937,-10.37587738,-5.860321522
1.79198088,-1.646860242,-10.13629627,-5.451148987
1.80884187,-1.905584097,-10.2344017,-3.708276987
1.82570198,-1.390828133,-11.44816113,-0.79920274
1.84256213,0.459721059,-12.37717438,0.005084748
1.85942307,1.680658817,-12.92782211,0.270688057
1.87628401,1.714457393,-14.09851074,-0.138484612
1.89314416,2.272284269,-12.99003601,-1.074676514
1.91000427,6.011667728,-10.1841526,-2.544766903
