"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.066618850E-1,-5.638644218E0,7.106289864E0,4.901230335E0
4.106482180E-1,-5.638644218E0,7.106289864E0,4.901230335E0
4.146473180E-1,3.830722570E-1,2.631227732E0,8.648156166E0
4.186466980E-1,4.477157295E-1,2.770091295E0,8.140584946E0
4.226462250E-1,6.655880809E-1,2.499546528E0,7.544428825E0
4.266455610E-1,1.130063176E0,1.776497602E0,6.972214699E0
4.306427530E-1,1.142034173E0,1.625662923E0,6.852504730E0
4.346422000E-1,1.125274777E0,1.323993564E0,6.732794285E0
4.386417140E-1,1.130063176E0,1.256955862E0,6.943484306E0
4.426410640E-1,1.019929886E0,1.223437071E0,6.890811920E0
4.466404780E-1,1.051054597E0,1.175553083E0,6.945878506E0
4.506387620E-1,1.091755986E0,1.175553083E0,6.957849503E0
4.546382720E-1,1.338358760E0,1.051054597E0,7.017704487E0
4.586376670E-1,1.625662923E0,9.816226959E-1,7.032069683E0
4.626371050E-1,2.035071373E0,9.217676520E-1,6.921936512E0
4.666365710E-1,2.624045134E0,8.667010069E-1,6.735188484E0
4.706361040E-1,2.815581083E0,8.810662031E-1,6.708852291E0
4.746355700E-1,2.980781078E0,9.217676520E-1,6.665756702E0
4.786350360E-1,3.038241863E0,9.385270476E-1,6.598719120E0
4.826345020E-1,3.100491285E0,7.565677166E-1,6.435913563E0
4.866340680E-1,2.492363930E0,1.795651317E-1,6.052841187E0
4.906335340E-1,2.351106167E0,6.224924326E-2,6.014533997E0
4.946330000E-1,2.169146776E0,-2.154781520E-1,5.904400826E0
4.986324660E-1,2.171540976E0,-5.267243981E-1,5.674557209E0
5.026320660E-1,2.217030764E0,-6.607996821E-1,5.552453041E0
5.066315320E-1,2.523488522E0,-1.189918280E0,5.310638428E0
5.106309980E-1,2.518700123E0,-1.297657371E0,5.229235649E0
5.146304640E-1,2.396595955E0,-1.388636947E0,5.418377876E0
5.186299970E-1,2.554613113E0,-1.398213744E0,5.557241440E0
5.226294630E-1,2.686294317E0,-1.259350061E0,5.540482044E0
5.266289290E-1,3.871424198E0,-1.345541358E0,5.533299446E0
5.306283950E-1,4.254496574E0,-1.307234168E0,5.538087845E0
5.346279280E-1,4.649539471E0,-1.034295082E0,5.753565788E0
5.386273940E-1,4.980238914E0,-6.536170840E-1,6.016928196E0
5.426268600E-1,5.703287601E0,-3.112462163E-1,6.079177380E0
5.466263260E-1,6.558017731E0,-4.309562966E-2,6.232406139E0
5.506258590E-1,6.687304497E0,2.394201700E-3,6.366481781E0
5.546253250E-1,7.127837658E0,2.561795712E-1,6.550835133E0
5.586247910E-1,7.798214436E0,6.895300746E-1,6.716034889E0
5.626242570E-1,8.147768021E0,9.050082564E-1,6.510133743E0
5.666238230E-1,8.322544098E0,9.433154464E-1,6.103119373E0
5.706235220E-1,8.363245964E0,8.619126081E-1,5.976226807E0
5.746230540E-1,8.375216484E0,8.044517636E-1,5.712864399E0
5.786226530E-1,8.308178902E0,5.746083856E-1,5.619490623E0
5.826222520E-1,8.243535995E0,2.346317619E-1,5.554847240E0
5.866214510E-1,7.941866398E0,-3.687070608E-1,5.609913826E0
5.906209830E-1,7.822156429E0,-5.650315881E-1,5.708076000E0
5.946205820E-1,7.740753174E0,-7.374141216E-1,5.743988991E0
5.986201140E-1,7.920318604E0,-7.038952708E-1,5.621884823E0
6.026196460E-1,8.260294914E0,-1.604115069E-1,4.867412090E0
6.066191780E-1,9.184456825E0,-2.873041928E-1,4.412513733E0
6.106187770E-1,9.280224800E0,-2.968810201E-1,4.448426723E0
6.146183090E-1,9.809343338E0,-4.165911078E-1,4.568136692E0
6.186178410E-1,1.036240387E1,-5.722141862E-1,4.580107689E0
6.226173730E-1,1.028818417E1,-8.283938169E-1,4.649539471E0
6.266169390E-1,1.018283939E1,-9.289502501E-1,5.183745861E0
6.306162380E-1,1.008707142E1,-9.385270476E-1,5.126285076E0
6.346157040E-1,9.751882553E0,-1.194706678E0,5.085583687E0
6.386151700E-1,9.481337547E0,-1.721431017E0,5.274725437E0
6.426147030E-1,9.368810654E0,-1.951274395E0,5.301061630E0
6.446147690E-1,9.483732224E0,-1.948880196E0,5.454290867E0
6.486142350E-1,9.591471672E0,-2.059013367E0,5.782296181E0
6.526137010E-1,9.445425034E0,-2.336740971E0,6.148609161E0
6.566132340E-1,9.141361237E0,-2.791639090E0,6.244377136E0
6.606127670E-1,8.827720642E0,-3.169923067E0,6.402394772E0
6.646122330E-1,8.449437141E0,-3.615244627E0,6.646603107E0
6.686116990E-1,7.886799812E0,-3.926490784E0,6.534075737E0
6.726112320E-1,7.597101212E0,-4.237737179E0,6.122272968E0
6.766107650E-1,7.388805866E0,-4.481945515E0,5.681739807E0
6.806102310E-1,7.300220490E0,-4.572925091E0,5.281908035E0
6.846096970E-1,7.252336025E0,-4.759673119E0,4.901230335E0
6.886092300E-1,7.439084053E0,-4.355052948E0,4.697423935E0
6.926086960E-1,7.542034626E0,-4.604049683E0,4.860229492E0
6.966081620E-1,7.056011677E0,-4.697423935E0,5.222053051E0
7.006076280E-1,6.850110531E0,-4.841075897E0,4.223371983E0
7.046071610E-1,6.225223541E0,-5.617096424E0,4.220977783E0
7.086066270E-1,5.648221016E0,-6.567594528E0,5.155015469E0
7.126060930E-1,5.518934250E0,-6.905177116E0,6.696881294E0
7.166055590E-1,5.344157696E0,-7.149385452E0,8.040028572E0
7.206050920E-1,4.891354084E0,-7.290643215E0,9.012074471E0
7.246045580E-1,4.637568474E0,-7.474997044E0,9.296984673E0
7.286040240E-1,4.055777550E0,-7.764695168E0,8.564358711E0
7.326034900E-1,3.229778051E0,-8.030451775E0,7.580341816E0
7.366030230E-1,2.815581083E0,-8.241141319E0,5.839757442E0
7.406024890E-1,2.415749550E0,-8.250718117E0,4.050989151E0
7.446019550E-1,2.382230759E0,-7.865252018E0,2.887407303E0
7.486014210E-1,2.868253708E0,-8.068758965E0,3.117250681E0
7.506014870E-1,2.925714493E0,-8.190863609E0,3.234566450E0
7.546010200E-1,3.409343243E0,-8.157344818E0,4.041412354E0
7.586004860E-1,4.276044369E0,-8.145373344E0,4.910807133E0
7.625999520E-1,3.366247654E0,-7.218817234E0,4.766855717E0
7.665994850E-1,5.866093636E0,-7.714416981E0,5.461473465E0
7.705989510E-1,6.206069946E0,-7.810185432E0,5.815814972E0
7.745984170E-1,6.414365768E0,-8.298602104E0,6.751947880E0
7.785978830E-1,5.858911037E0,-9.043199539E0,7.225999832E0
7.825974160E-1,5.200505257E0,-9.031228065E0,7.482179642E0
7.865968820E-1,3.756502390E0,-1.024748230E1,7.735964775E0
7.905963480E-1,3.339911461E0,-1.103996372E1,7.616254807E0
7.925964810E-1,3.224989653E0,-1.165287876E1,6.993762493E0
7.965959470E-1,3.179499865E0,-1.112615490E1,5.777507782E0
8.005954800E-1,2.743755102E0,-1.051084518E1,4.850652695E0
8.045949460E-1,1.422155857E0,-1.037198067E1,4.137180328E0
8.085944120E-1,3.926490843E-1,-1.075265884E1,3.560178041E0
8.125938110E-1,4.716577232E-1,-1.083406162E1,3.665522814E0
8.165933440E-1,1.175553083E0,-1.060421848E1,4.309563160E0
8.205928100E-1,1.410184860E0,-1.053718090E1,4.853046894E0
8.245922760E-1,1.848323703E0,-1.021635818E1,5.585971832E0
8.285917750E-1,2.755726099E0,-9.514857292E0,6.239588737E0
8.325913080E-1,3.907337189E0,-8.858845711E0,6.725611687E0
8.365906070E-1,5.145438671E0,-8.310573578E0,7.228394032E0
8.405900730E-1,5.997774601E0,-7.848492622E0,7.838915825E0
