"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.570720834E-2,9.167569876E-2,-1.528304070E-1,1.142354235E-1
5.571620842E-2,1.363448948E-1,-4.187867343E-1,3.124305606E-1
6.572420849E-2,4.067144543E-2,-7.215752602E-1,3.574557304E-1
7.573320833E-2,-1.567798406E-1,-9.501152039E-1,5.424751043E-1
8.574120840E-2,-3.631328344E-1,-7.005582452E-1,6.077892184E-1
9.575020848E-2,-2.830574214E-1,-3.543214500E-1,5.440928340E-1
1.057582085E-1,-1.276187301E-1,-1.928113550E-1,3.610450029E-1
1.157672084E-1,3.704435229E-1,6.424547732E-2,2.973091900E-1
1.257752085E-1,4.022899568E-1,4.797364771E-1,-4.839981906E-3
1.357832085E-1,2.675132453E-1,5.293575525E-1,1.692204922E-1
1.457922084E-1,1.651109755E-2,7.685624957E-1,4.007020891E-1
1.558002084E-1,-1.935824752E-1,8.776870966E-1,5.355064869E-1
1.658092085E-1,-2.976280153E-1,8.729500771E-1,6.446815133E-1
1.758172084E-1,-3.471247256E-1,8.670610189E-1,7.033485174E-1
1.858262084E-1,-3.620754778E-1,8.291954398E-1,7.112444639E-1
1.958342085E-1,-4.367204309E-1,8.118616939E-1,7.920849919E-1
2.058432084E-1,-5.891610980E-1,8.264718056E-1,9.500508904E-1
2.158512084E-1,-6.743825078E-1,7.341610789E-1,1.027375460E0
2.258602085E-1,-6.632868648E-1,4.559175372E-1,1.096160412E0
2.358682083E-1,-7.017096281E-1,5.125864148E-1,9.920892119E-1
2.458772084E-1,-5.468723774E-1,4.218553603E-1,1.050594926E0
2.558852085E-1,-3.396621644E-1,4.704948068E-1,1.072495103E0
2.658932083E-1,-5.956318229E-2,8.229540586E-1,8.562027812E-1
2.759022084E-1,3.378491700E-1,8.102976680E-1,8.495190144E-1
2.859102085E-1,6.386622190E-1,6.293737292E-1,1.117604136E0
2.959169585E-1,6.338967681E-1,5.571640134E-1,1.266462326E0
3.059249585E-1,6.328048110E-1,3.700999618E-1,1.183107138E0
3.159339584E-1,9.781081676E-1,2.188425362E-1,1.017542958E0
3.259419585E-1,1.345098257E0,1.805485785E-1,8.705461025E-1
3.359509585E-1,1.662182212E0,2.195172906E-1,6.566686630E-1
3.459589584E-1,1.987262964E0,-1.158668324E-1,5.395236611E-1
3.559679585E-1,2.243543625E0,-7.042904943E-2,4.546500444E-1
3.659759585E-1,2.517763853E0,-2.453200072E-1,1.764838248E-1
3.759849584E-1,2.589697599E0,-6.803564429E-1,-3.870596886E-1
3.859929584E-1,2.545253038E0,-7.390663624E-1,-7.068979740E-1
3.960019585E-1,2.534617186E0,-1.009056568E0,-9.351756573E-1
4.060099584E-1,2.639170885E0,-1.513889551E0,-1.093886495E0
4.160179584E-1,2.805620432E0,-1.594198823E0,-1.110011935E0
4.260269585E-1,2.796304941E0,-1.037866592E0,-1.252608299E0
4.360349583E-1,2.501148701E0,-5.554200411E-1,-9.751848578E-1
4.460439584E-1,1.670007944E0,-1.290854812E-1,-6.079871058E-1
4.560519585E-1,5.737560987E-1,1.735296100E-2,-4.397206008E-1
4.660609583E-1,-2.308353037E-1,1.761242002E-1,-4.624598324E-1
