"event","experiment time","system time","system time text"
"START",0.000000000E0,1636391052.053,"2021-11-08 18:04:12.053 UTC+01:00"
"PAUSE",7.289546247E1,1636391124.948,"2021-11-08 18:05:24.948 UTC+01:00"
