"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636297555414493E9,"2021-11-07 16:05:55.414 UTC+01:00"
"PAUSE",5.128422770833276E1,1.636297606698905E9,"2021-11-07 16:06:46.699 UTC+01:00"
