Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.161344387,0.268925518,0.112243183,0.054212693
0.178199283,0.377656311,0.180658072,0.005344913
0.195053502,0.564575553,0.544875741,-0.004428643
0.211906835,0.730726063,0.824643791,0.2948865
0.228761002,0.965291381,0.627950966,0.701710761
0.24561595,0.80280602,0.108578101,0.831363142
0.262470169,0.42041564,0.078035735,0.600310147
0.279323502,0.201732308,0.663380146,0.283891261
0.296177669,0.160194695,1.260788798,0.186155707
0.313032617,0.239604831,1.424495816,0.187377393
0.329886835,0.248156697,1.211920977,0.225249931
0.346740117,0.001221695,1.089751482,0.23991026
0.363594283,-0.103844032,0.946813226,0.263122469
0.380449231,-0.147825033,0.864959717,0.246018738
0.39730345,-0.086740308,0.739125192,0.154391646
0.414156783,-0.028098974,0.69758755,-0.008093726
0.43101095,0.02443389,0.791658044,-0.191347897
0.447865898,0.030542362,0.932152927,-0.341616333
0.464720117,0.025655584,0.943148196,-0.414918006
0.48157345,0.020768806,0.801431596,-0.439351887
0.498427564,0.023212196,0.640167952,-0.433243424
0.515282512,0.070858285,0.514333367,-0.416139692
0.532136731,0.124612838,0.434923261,-0.391705811
0.548990064,0.228609592,0.373838514,-0.374602079
0.565844231,0.293359399,0.323749036,-0.362385124
0.582699179,0.327566832,0.271216184,-0.314739049
0.599553398,0.31412819,0.258846521,-0.313517362
0.616406731,0.28236416,0.316418886,-0.328177691
0.633260898,0.288472623,0.359178186,-0.352611572
0.650115846,0.28602922,0.370173425,-0.369715303
0.666970064,0.165081471,0.401937485,-0.350168198
0.683823398,0.085518613,0.452026963,-0.312295675
0.700677512,0.006108473,0.421484619,-0.33917293
0.717532512,-0.069636591,0.156224191,-0.408809543
0.734386731,0.037872531,-0.053907271,-0.362385124
0.751240012,0.091627091,-0.206619084,-0.048409645
0.768094179,-0.397050709,-0.24693501,0.552664042
0.784949127,-0.370173425,-0.28236416,0.966971219
0.801803346,0.297024488,-0.482722044,0.722479582
0.818656679,0.631768763,-0.447292894,0.39017868
0.835510846,0.751494825,-0.471726805,0.10796725
0.852365794,0.596339643,-0.813801289,-0.238993987
0.869220012,0.38498649,-0.982395113,-0.64337486
0.886073346,0.01099525,-1.1424371,-0.711789787
0.902927512,-0.025655584,-1.198634982,-0.323290914
0.91978246,-0.193027735,-1.108229637,0.039552361
0.936636002,-0.397050709,-1.175422788,0.210589588
0.953490012,-0.448361874,-1.254832983,0.046882529
0.970344179,-0.221126705,-1.28048861,-0.347724795
0.987199127,-0.061084725,-1.374559045,-0.578625083
1.004053346,-0.14171657,-1.373337388,-0.517540336
1.020906679,-0.245560601,-1.296370625,-0.30007872
1.037760846,-0.433701545,-1.414874911,-0.119267926
1.054615794,-0.643832982,-1.374559045,-0.099720813
1.071470012,-0.646276414,-1.154654026,-0.168135703
1.088323346,-0.580304921,-0.964069665,-0.271979749
1.105177512,-0.507003248,-0.758825004,-0.372158706
1.12203246,-0.52044189,-0.650094211,-0.468672574
1.138886679,-0.646276414,-0.674528062,-0.497993231
1.155740012,-0.795323134,-0.807692766,-0.422248155
1.172594179,-0.904053927,-0.868777514,-0.333064467
1.189449127,-0.83197397,-1.000720501,-0.24876754
1.206303346,-0.65482825,-1.003163934,-0.187682822
1.223156679,-0.416597843,-0.942079186,-0.179130957
1.240010846,-0.241895512,-0.872442603,-0.218225181
1.256865794,-0.090405397,-0.849230409,-0.176687568
1.273720012,0.050089475,-0.83823514,-0.042301174
1.290573346,0.058641337,-0.874885976,0.158056721
1.307427512,0.043981001,-0.669641316,0.352306157
1.32428246,0.226166204,-0.162638083,0.491579324
1.341136679,0.610999942,0.433701545,0.590536594
1.357990064,0.917645276,1.039662004,0.738361597
1.374844231,0.977508307,1.371962905,0.872900724
1.391699179,0.819909751,1.198482275,0.930320382
1.408553398,0.618330121,0.965138674,0.95597595
1.425406731,0.876107693,0.912605822,0.935207129
1.442260898,1.270714998,1.011563063,1.063485026
1.459115846,1.350125194,1.123958945,0.925433576
1.475970064,1.260941505,1.345085621,0.622300625
1.492823398,1.401436329,1.381736517,0.241131961
1.509677564,1.898666024,1.120293856,0.363301396
1.526532512,1.780161619,0.926044464,0.437824786
1.543386731,1.11067307,0.649941504,0.647956252
1.560240064,0.426524103,0.527772009,0.718814492
1.577094231,-0.128277928,0.702474356,0.847245157
1.593949231,-0.432479858,0.913827479,0.875344098
1.61080345,-0.4459185,1.017671585,0.696824014
1.627656783,-0.296871781,1.077534556,0.421942741
1.64451095,-0.266329408,1.0335536,0.099415392
1.661365898,-0.389720559,0.741568565,-0.202343151
1.678220117,-0.478904247,0.34329617,-0.500436604
1.69507345,-0.55220592,0.189209938,-0.721563339
1.711927617,-0.510668337,0.258846521,-0.908482611
1.728782564,-0.464243919,0.438588321,-1.055085897
1.745636783,-0.574196398,0.615734041,-1.059972763
1.762490117,-0.855186164,0.618177414,-0.917034447
