"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636375174264000E9,"2021-11-08 13:39:34.264 UTC+01:00"
"PAUSE",1.051066178750480E2,1.636375279368000E9,"2021-11-08 13:41:19.368 UTC+01:00"
