"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.666659167E-1,2.396958880E-2,-4.701381549E-2,2.636898495E-2
1.766749167E-1,2.042785101E-2,-3.353369236E-2,2.640280686E-2
1.866849167E-1,1.525860466E-2,-1.694440097E-2,2.701797709E-2
1.966949167E-1,9.580745362E-3,-1.756928861E-3,2.757937089E-2
2.067049167E-1,4.914500751E-3,9.892810136E-3,2.718779258E-2
2.166839167E-1,1.278220676E-3,1.849881187E-2,2.544288896E-2
2.266939167E-1,-2.887997776E-3,2.334292978E-2,2.365927957E-2
2.367039167E-1,-1.299155876E-3,2.045393735E-2,2.459751256E-2
2.467129167E-1,9.353473783E-3,1.556656137E-2,2.564904653E-2
2.567229167E-1,1.475063618E-2,8.062306792E-3,2.915483154E-2
2.667329167E-1,2.116713114E-2,3.275781870E-3,3.488056734E-2
2.767429167E-1,2.698480710E-2,1.006417722E-2,3.825799003E-2
2.867519167E-1,3.445294127E-2,1.563250646E-2,3.594252467E-2
2.967619167E-1,2.939107269E-2,2.320760116E-2,4.200308025E-2
3.067719167E-1,2.274569497E-2,2.884732559E-2,4.046391696E-2
3.167819167E-1,1.795440353E-2,1.668972895E-2,3.297564387E-2
3.267909167E-1,1.202333719E-2,4.413899034E-3,2.747397870E-2
3.368009167E-1,1.235303655E-2,-5.049593747E-4,2.468271926E-2
3.468109167E-1,8.874285966E-3,-2.977948636E-3,1.879346371E-2
3.568209167E-1,9.113172069E-3,1.789107919E-3,1.724456996E-2
3.667999167E-1,3.697426990E-3,1.035815850E-2,1.657959446E-2
3.768099167E-1,5.645529367E-3,1.474358514E-2,1.458834857E-2
3.868199167E-1,5.621379241E-4,1.958293095E-2,1.176472940E-2
3.968289167E-1,-5.605475977E-3,2.498435602E-2,8.764412254E-3
4.068389167E-1,-1.228894759E-2,3.336794302E-2,-6.188191473E-4
4.168489167E-1,-2.350484952E-2,3.949294612E-2,-3.831923008E-3
4.268589167E-1,-2.562118694E-2,4.409138113E-2,-3.592461348E-3
4.368679167E-1,-2.085519582E-2,3.664145619E-2,3.006052226E-3
4.468779167E-1,-1.728955656E-2,2.588120848E-2,1.124784164E-2
