"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.663942500E-1,6.167047657E-3,3.073214740E-2,1.165016182E-2
1.764042500E-1,-3.641906194E-3,2.081666142E-2,1.235803030E-2
1.864132500E-1,-1.482909173E-2,1.411768794E-2,1.110847108E-2
1.964232500E-1,-1.084313914E-2,1.508041471E-2,1.262620650E-2
2.064332500E-1,-2.910351381E-3,1.464236155E-2,1.180585474E-2
2.164432500E-1,5.482601002E-3,1.626262441E-2,1.344210282E-2
2.264522500E-1,1.097568963E-2,1.264106110E-2,9.662348777E-3
2.364622500E-1,1.451396570E-2,1.014674082E-2,7.571768016E-3
2.464722500E-1,1.989600062E-2,8.068736643E-3,7.830636576E-3
2.564512500E-1,1.891489327E-2,-7.834285498E-6,8.177913725E-3
2.664612500E-1,1.339167170E-2,-3.739543259E-3,5.380814895E-3
2.764712500E-1,9.601993486E-3,3.854993731E-3,3.362672403E-3
2.864802500E-1,7.500350010E-3,9.036026895E-3,-3.088116646E-4
2.964902500E-1,6.575700827E-3,1.434902847E-2,-5.371747538E-3
3.065002500E-1,6.678871810E-3,1.158634573E-2,-9.334424511E-3
3.165102500E-1,-1.843510196E-3,3.142528236E-3,-7.846516557E-3
3.265202500E-1,-6.895120256E-3,-5.291547626E-3,-7.437334396E-3
3.365292500E-1,-3.886015154E-3,-9.952880442E-3,-2.328325063E-3
3.465392500E-1,3.956034780E-3,-1.485244557E-2,2.739351243E-3
3.565492500E-1,1.164351590E-2,-1.414910331E-2,6.917318329E-3
3.665592500E-1,8.014788851E-3,-1.734454185E-2,7.506120950E-3
3.765682500E-1,6.090709940E-4,-2.102982625E-2,8.806807920E-3
3.865782500E-1,-3.823684528E-3,-2.269713581E-2,9.297942743E-3
3.965572500E-1,-8.427491412E-3,-2.388703823E-2,1.018903591E-2
4.065672500E-1,-1.110940706E-2,-2.217154577E-2,9.613310918E-3
4.165772500E-1,-1.516380254E-2,-1.767639816E-2,1.206155308E-2
4.265872500E-1,-1.104176417E-2,-1.208512858E-2,1.558041573E-2
4.365962500E-1,-8.564490825E-3,-1.037085056E-2,1.709096134E-2
4.466062500E-1,-4.309457727E-3,-1.407811791E-2,1.592045464E-2
4.566162500E-1,-3.338903189E-4,-1.864490658E-2,1.865338720E-2
4.666262500E-1,-1.960478723E-3,-2.760048956E-2,1.727844402E-2
4.766362500E-1,2.586867660E-3,-3.426052257E-2,1.648029685E-2
4.866452500E-1,5.432143807E-4,-4.083850980E-2,1.766843162E-2
4.966552500E-1,-1.387647167E-2,-4.654273763E-2,2.034703828E-2
5.066652500E-1,-3.501714021E-2,-4.675495997E-2,1.864464954E-2
5.166752500E-1,-4.605780542E-2,-4.565960169E-2,1.561157405E-2
5.266842500E-1,-3.073311225E-2,-4.862733185E-2,-6.926710717E-3
5.366942500E-1,-1.449928153E-2,-3.596852720E-2,1.628992893E-2
5.466732500E-1,-1.904929057E-2,-4.586989433E-2,1.588299684E-2
5.566832500E-1,-2.919913083E-2,-4.790401831E-2,1.673600636E-2
5.666932500E-1,-3.429920971E-2,-5.561186001E-2,1.956413686E-2
5.767032500E-1,-3.509788960E-2,-5.797062069E-2,1.527218893E-2
5.867122500E-1,-3.417770565E-2,-5.696973950E-2,1.410206966E-2
5.967222500E-1,-2.700421587E-2,-5.472469702E-2,1.759506948E-2
6.067322500E-1,-5.862177350E-3,-5.712801963E-2,2.015495300E-2
6.167422500E-1,1.617920771E-2,-6.099253148E-2,1.729524881E-2
6.267512500E-1,1.815165579E-2,-6.213920936E-2,9.120916948E-3
6.367612500E-1,-4.146990366E-3,-6.082706898E-2,-4.488416016E-5
6.467712500E-1,-2.425734885E-2,-5.641237646E-2,-6.383909844E-3
6.567812500E-1,-3.167399019E-2,-5.088365451E-2,-8.257177658E-3
6.667912500E-1,-3.071610630E-2,-4.401853681E-2,-7.621406578E-3
6.768002500E-1,-2.801486105E-2,-3.342288360E-2,-4.607507959E-3
6.867802500E-1,-1.917118020E-2,-2.748328634E-2,-1.184698194E-3
6.967892500E-1,-8.658085018E-3,-2.238173410E-2,3.176759928E-3
7.067992500E-1,3.634942695E-4,-1.907571033E-2,4.483047873E-3
7.168092500E-1,-5.997717381E-4,-1.249690354E-2,2.151982859E-3
7.268180833E-1,-5.089594983E-3,-3.030858934E-4,-3.351172432E-3
7.368270833E-1,-6.665387191E-3,1.242149994E-2,-5.205266178E-3
7.468370833E-1,-1.792951487E-3,2.747035772E-2,-4.602814093E-3
7.568470833E-1,3.556007519E-3,3.763005137E-2,5.256347358E-4
7.668570833E-1,6.914893631E-3,5.042327940E-2,6.486156955E-3
7.768660833E-1,9.484045208E-3,5.723777413E-2,1.316856034E-2
7.868760833E-1,1.230331883E-2,6.804950535E-2,1.836135425E-2
7.968860833E-1,1.010328159E-2,7.500407100E-2,1.771260612E-2
8.068960833E-1,1.401655655E-2,8.409500122E-2,1.696869917E-2
8.169060833E-1,1.934767142E-2,9.501929581E-2,2.175333165E-2
8.268850833E-1,2.152401768E-2,1.066660583E-1,2.618299052E-2
8.368950833E-1,1.913702488E-2,1.237550229E-1,3.207949549E-2
8.469040833E-1,1.692173816E-2,1.475412548E-1,3.716446459E-2
8.569140833E-1,2.031780034E-2,1.712497771E-1,3.672743961E-2
8.669240833E-1,2.864325047E-2,2.009742409E-1,3.035996296E-2
8.769340833E-1,4.304722324E-2,2.328639776E-1,1.874059252E-2
8.869430833E-1,5.899015814E-2,2.639403939E-1,-5.370583385E-4
8.969530833E-1,7.218904793E-2,2.877418697E-1,-1.849209145E-2
9.069630833E-1,7.799809426E-2,3.131221235E-1,-3.143275529E-2
9.169730833E-1,8.077257872E-2,3.377622366E-1,-4.204358906E-2
9.269820833E-1,7.843399048E-2,3.694951236E-1,-4.310558364E-2
9.369920833E-1,7.763797045E-2,4.006077945E-1,-4.060354456E-2
9.470020833E-1,8.220133930E-2,4.313606620E-1,-3.707575053E-2
9.570120833E-1,8.275128156E-2,4.597848356E-1,-2.928707004E-2
9.669910833E-1,8.494918048E-2,4.731894433E-1,-2.255968936E-2
9.770010833E-1,8.523146808E-2,4.788851440E-1,-1.789063588E-2
9.870100833E-1,8.557071537E-2,4.761410952E-1,-1.582404226E-2
9.970200833E-1,8.757367730E-2,4.720368981E-1,-1.543468889E-2
1.007030083E0,8.471611142E-2,4.619918764E-1,-1.503323298E-2
1.017040083E0,8.044227213E-2,4.499831498E-1,-1.137218531E-2
1.027050083E0,7.253469527E-2,4.302575886E-1,-2.750344574E-4
1.037059083E0,5.939679220E-2,4.080710709E-1,1.167590171E-2
1.047069083E0,4.683390260E-2,3.769952655E-1,2.871246263E-2
1.057079083E0,3.213218600E-2,3.494906723E-1,4.190389812E-2
1.067089083E0,2.795745805E-2,3.213808835E-1,4.888737202E-2
1.077098083E0,2.291582711E-2,2.943178117E-1,5.857728422E-2
1.087108083E0,2.217800915E-2,2.698718905E-1,5.975670740E-2
1.097118083E0,2.639059722E-2,2.502675653E-1,6.168750301E-2
1.107128083E0,3.009258583E-2,2.310003340E-1,6.045118719E-2
1.117107083E0,3.666127473E-2,2.147262990E-1,5.302869529E-2
1.127117083E0,4.097970203E-2,1.979721487E-1,4.223034531E-2
1.137126083E0,4.341542721E-2,1.805058122E-1,3.421822935E-2
1.147136083E0,3.275232390E-2,1.576078236E-1,2.474807389E-2
1.157146083E0,2.473221533E-2,1.333312392E-1,1.800175197E-2
1.167156083E0,1.544371806E-2,1.032911092E-1,1.067174040E-2
1.177166083E0,6.688043475E-3,7.200056314E-2,7.254106924E-3
1.187175083E0,-8.989581838E-4,4.617753625E-2,3.033068031E-3
1.197185083E0,-4.184233956E-3,2.013501525E-2,-5.592703819E-4
1.207195083E0,-5.602682009E-3,-5.613960326E-3,-3.136696294E-3
1.217205083E0,-1.107201539E-2,-3.325038403E-2,-3.456275910E-3
1.227214083E0,-1.751887798E-2,-5.931838974E-2,-2.401424572E-3
1.237224083E0,-2.695019543E-2,-8.575052768E-2,-7.750317454E-4
1.247234083E0,-2.809238061E-2,-1.072281003E-1,1.509862021E-3
1.257213083E0,-3.125488758E-2,-1.240542233E-1,4.481948912E-3
1.267223083E0,-3.311613947E-2,-1.370011419E-1,7.835304365E-3
1.277233083E0,-3.150758892E-2,-1.439583898E-1,6.148725748E-3
1.287242083E0,-3.337746859E-2,-1.503548324E-1,5.652774125E-3
1.297252083E0,-3.885532543E-2,-1.527436823E-1,2.489471808E-3
1.307262083E0,-4.660139605E-2,-1.529828310E-1,1.223670319E-3
1.317272083E0,-5.460685864E-2,-1.527639180E-1,2.297990024E-3
1.327281083E0,-5.178020895E-2,-1.511295736E-1,9.803548455E-4
1.337291083E0,-4.485652596E-2,-1.493215412E-1,3.797445446E-3
1.347301083E0,-3.987047821E-2,-1.454692334E-1,2.846501768E-3
1.357311083E0,-3.712768853E-2,-1.401157379E-1,3.920555115E-3
1.367321083E0,-3.773348406E-2,-1.338348836E-1,6.880732253E-3
1.377330083E0,-3.992872685E-2,-1.259489954E-1,8.534554392E-3
1.387340083E0,-3.781352937E-2,-1.190185025E-1,1.137893274E-2
1.397350083E0,-3.562627733E-2,-1.109014526E-1,1.179198921E-2
1.407329083E0,-3.638101742E-2,-1.109512523E-1,1.420161873E-2
1.417339083E0,-3.529844061E-2,-1.083735824E-1,1.876840740E-2
1.427349083E0,-3.267987072E-2,-1.031885594E-1,2.057257481E-2
1.437358083E0,-2.711838856E-2,-9.334285557E-2,2.155261673E-2
1.447368083E0,-2.188773826E-2,-7.746922970E-2,2.570559829E-2
1.457378083E0,-2.212103084E-2,-7.067550719E-2,2.504885942E-2
1.467388083E0,-2.541130781E-2,-6.500274688E-2,2.533765137E-2
1.477397083E0,-2.735514939E-2,-6.078749523E-2,2.658054978E-2
1.487407083E0,-2.718294784E-2,-5.829955265E-2,2.620663308E-2
1.497417083E0,-2.640929818E-2,-5.400147662E-2,2.535415627E-2
1.507427083E0,-2.542435378E-2,-4.723288491E-2,2.541287057E-2
1.517437083E0,-2.480357140E-2,-3.855444118E-2,2.619530819E-2
1.527446083E0,-2.109754272E-2,-2.528801747E-2,2.644665726E-2
1.537456083E0,-1.882027648E-2,-1.660345122E-2,2.697928809E-2
1.547435083E0,-1.611132175E-2,-8.486848325E-3,2.761913091E-2
1.557445083E0,-1.607163996E-2,-6.136078387E-3,2.939971909E-2
1.567455083E0,-1.640118286E-2,-3.814414144E-3,2.801277116E-2
1.577465083E0,-1.214465313E-2,-9.118355811E-4,2.567371726E-2
1.587474083E0,-8.469043300E-3,4.063699394E-3,2.691468038E-2
1.597484083E0,-1.149519160E-2,1.197835058E-2,2.435138635E-2
1.607494083E0,-1.121854782E-2,2.421188727E-2,1.853973232E-2
1.617504083E0,-8.570833132E-3,3.719719872E-2,1.538415439E-2
1.627513083E0,-1.175100356E-2,4.520562291E-2,1.596879400E-2
1.637523083E0,-9.107284248E-3,5.222731084E-2,1.325370185E-2
1.647533083E0,-4.765723832E-3,5.322738364E-2,1.583970338E-2
1.657543083E0,-3.034935333E-3,5.322764441E-2,1.948530227E-2
1.667552083E0,-5.243327469E-3,5.270550400E-2,2.158055454E-2
1.677562083E0,-6.128296256E-3,5.893144011E-2,2.315714583E-2
1.687541083E0,-8.706925437E-4,7.119884342E-2,2.409552783E-2
1.697551083E0,6.725175306E-3,8.250636607E-2,2.189522237E-2
1.707561083E0,1.082735974E-2,8.992590010E-2,1.886295527E-2
1.717571083E0,2.076254785E-2,1.024560779E-1,1.845895126E-2
1.727608625E0,2.907956019E-2,1.098536104E-1,1.769682206E-2
1.737617625E0,4.249443486E-2,1.149133444E-1,1.274493895E-2
1.747627625E0,5.898856744E-2,1.222492754E-1,9.213062003E-3
1.757637625E0,6.859938055E-2,1.297838837E-1,7.779482752E-3
1.767647625E0,6.616091728E-2,1.376930773E-1,6.586432457E-3
1.777656625E0,6.022126600E-2,1.444354057E-1,1.139317453E-2
1.787666625E0,6.209579855E-2,1.630157828E-1,-1.118198037E-3
1.797676625E0,7.376177609E-2,1.719099432E-1,-5.990450270E-3
1.807686625E0,8.580286801E-2,1.818008423E-1,-7.986729965E-3
1.817695625E0,9.100481868E-2,1.891754270E-1,-1.072019897E-2
1.827705625E0,9.344749898E-2,1.945064366E-1,-1.275686827E-2
1.837684625E0,9.896264225E-2,2.025574446E-1,-1.162529178E-2
1.847694625E0,1.033844501E-1,2.149212211E-1,-8.941810578E-3
1.857704625E0,1.083435267E-1,2.283603102E-1,-1.022305712E-2
1.867714625E0,1.076891497E-1,2.453580797E-1,-9.551278315E-3
1.877724625E0,1.023644209E-1,2.556722462E-1,-1.279207878E-2
1.887733625E0,1.059406623E-1,2.597857714E-1,-1.879964396E-2
1.897743625E0,1.128877848E-1,2.655773759E-1,-1.980765164E-2
1.907753625E0,1.267043501E-1,2.751454115E-1,-2.263810299E-2
1.917763625E0,1.305558085E-1,2.958054245E-1,-2.113181911E-2
1.927772625E0,1.284479201E-1,2.929174304E-1,-2.553976700E-2
1.937782625E0,1.276628077E-1,2.926100791E-1,-2.774246782E-2
1.947792625E0,1.248277649E-1,2.896583676E-1,-3.338023648E-2
1.957802625E0,1.332422942E-1,2.838476002E-1,-3.391313553E-2
1.967811625E0,1.389870793E-1,2.776315510E-1,-3.433198109E-2
1.977791625E0,1.439117938E-1,2.702279687E-1,-3.256497160E-2
1.987800625E0,1.352689713E-1,2.546364963E-1,-3.221424296E-2
1.997810625E0,1.194045097E-1,2.379640341E-1,-3.394210339E-2
2.007820625E0,1.105346158E-1,2.237747759E-1,-3.325714916E-2
2.017830625E0,1.137996539E-1,2.127894908E-1,-3.726041317E-2
2.027839625E0,1.206680611E-1,2.052395195E-1,-3.683060408E-2
2.037849625E0,1.250854582E-1,1.980508417E-1,-3.884954751E-2
2.047859625E0,1.307036132E-1,2.057469189E-1,-3.878378123E-2
2.057869625E0,1.363788098E-1,2.083794475E-1,-3.889590502E-2
2.067879625E0,1.329263598E-1,2.147433013E-1,-3.758330643E-2
2.077888625E0,1.199969798E-1,2.060507387E-1,-3.686558828E-2
2.087898625E0,1.089127958E-1,1.912333667E-1,-3.803095967E-2
2.097908625E0,1.038274914E-1,1.754570603E-1,-3.903204203E-2
2.107918625E0,1.020960882E-1,1.600337625E-1,-3.919631243E-2
2.117897625E0,1.050583199E-1,1.504916549E-1,-3.968500346E-2
2.127907625E0,1.064122021E-1,1.419045180E-1,-3.959346563E-2
2.137916625E0,1.059850305E-1,1.361265332E-1,-4.168324545E-2
2.147926625E0,1.063218787E-1,1.276066005E-1,-4.275891557E-2
2.157936625E0,1.055660769E-1,1.216954365E-1,-4.675418884E-2
2.167946625E0,1.039964035E-1,1.191965863E-1,-4.554147273E-2
2.177955625E0,9.532354772E-2,1.162761524E-1,-4.345835000E-2
2.187965625E0,8.428364992E-2,1.173676997E-1,-4.117012769E-2
2.197975625E0,7.229809463E-2,1.173013896E-1,-3.926490247E-2
2.207985625E0,5.808271840E-2,1.184778139E-1,-3.588263318E-2
2.217995625E0,4.949215800E-2,1.159211770E-1,-3.321228176E-2
2.228004625E0,4.662779719E-2,1.136541963E-1,-2.901040763E-2
2.238014625E0,4.714391753E-2,1.103430837E-1,-2.633952349E-2
2.248024625E0,5.122264475E-2,1.144775450E-1,-2.279393189E-2
2.258034625E0,5.396809801E-2,1.184517741E-1,-2.052465267E-2
2.268013625E0,4.860866815E-2,1.178342253E-1,-2.416218631E-2
2.278023625E0,4.781078547E-2,1.175764352E-1,-2.667035162E-2
2.288032625E0,5.332873762E-2,1.101783663E-1,-2.804584615E-2
2.298042625E0,5.586753041E-2,1.030746400E-1,-2.662638202E-2
2.308052625E0,4.869477451E-2,9.406840801E-2,-2.198939025E-2
2.318062625E0,3.935346752E-2,8.580940962E-2,-2.271749824E-2
2.328071625E0,3.120684996E-2,8.283475041E-2,-2.251787856E-2
2.338081625E0,2.666482702E-2,8.321292698E-2,-2.463908494E-2
2.348091625E0,2.116092853E-2,8.797299117E-2,-1.695930958E-2
2.358101625E0,1.515017357E-2,7.111518830E-2,-3.434123099E-2
2.368110625E0,3.488916159E-2,7.597717643E-2,-3.716421872E-2
2.378120625E0,4.155425727E-2,6.275058538E-2,-3.144720942E-2
2.388130625E0,3.057693690E-2,4.954758286E-2,-3.352106735E-2
2.398140625E0,1.561875921E-2,4.257676005E-2,-3.926763684E-2
2.408119625E0,1.182957646E-2,3.861653060E-2,-4.314658046E-2
2.418129625E0,1.848534867E-2,3.476639837E-2,-4.523716122E-2
2.428139625E0,2.178322151E-2,3.526134789E-2,-4.640367255E-2
2.438148625E0,1.565741748E-2,3.016139567E-2,-4.728837311E-2
2.448158625E0,5.004123785E-3,2.372552454E-2,-5.125326291E-2
2.458168625E0,-9.790801443E-3,1.822183281E-2,-4.139157757E-2
2.468178625E0,-1.788406819E-2,-1.411882788E-2,-5.509841442E-2
2.478187625E0,-1.163549256E-2,-3.554369509E-2,-5.199822783E-2
2.488197625E0,-1.602564380E-2,-5.884168297E-2,-4.990689084E-2
2.498207625E0,-2.206249908E-2,-8.014750481E-2,-4.624025151E-2
2.508217625E0,-3.371766955E-2,-9.899565578E-2,-4.532611370E-2
2.518226625E0,-4.585209489E-2,-1.187033132E-1,-4.162325338E-2
2.528236625E0,-5.971308425E-2,-1.359382570E-1,-4.707251489E-2
2.538246625E0,-6.942136586E-2,-1.593700796E-1,-5.022516474E-2
2.548225625E0,-7.069486380E-2,-1.769338548E-1,-5.015601963E-2
2.558235625E0,-7.619775087E-2,-1.951818466E-1,-4.599882662E-2
2.568245625E0,-8.845385164E-2,-2.069984525E-1,-4.240643978E-2
2.578255625E0,-9.787744284E-2,-2.131018788E-1,-3.672165424E-2
2.588264625E0,-1.079592183E-1,-2.178448588E-1,-3.331426159E-2
2.598274625E0,-1.164568365E-1,-2.272319645E-1,-3.275766224E-2
2.608284625E0,-1.235667095E-1,-2.366462797E-1,-3.330564499E-2
2.618294625E0,-1.343189478E-1,-2.409688532E-1,-3.386677057E-2
2.628303625E0,-1.430340409E-1,-2.430658489E-1,-3.350643814E-2
2.638313625E0,-1.586510837E-1,-2.422080487E-1,-3.259856626E-2
2.648323625E0,-1.745774150E-1,-2.403855324E-1,-2.879090235E-2
2.658333625E0,-1.906706393E-1,-2.311241329E-1,-2.212554216E-2
2.668342625E0,-1.982456595E-1,-2.242296934E-1,-1.626784913E-2
2.678352625E0,-2.018180192E-1,-2.154910564E-1,-9.006206878E-3
2.688362625E0,-2.039110512E-1,-2.022858709E-1,1.441588625E-3
2.698341625E0,-2.113298178E-1,-1.838927567E-1,8.986057714E-3
2.708351625E0,-2.316671163E-1,-1.699861437E-1,1.998309232E-2
2.718361625E0,-2.600651979E-1,-1.566279829E-1,3.189647943E-2
2.728365333E0,-2.888056934E-1,-1.341128647E-1,5.108865723E-2
2.738375333E0,-3.149230480E-1,-7.933723927E-2,8.450733125E-2
2.748385333E0,-3.404673040E-1,-2.068631351E-3,1.404058635E-1
2.758395333E0,-3.709701002E-1,-3.218632191E-2,1.121787578E-1
2.768405333E0,-4.036301374E-1,-4.551924765E-2,1.007727310E-1
2.778414333E0,-4.189129472E-1,-1.883464307E-2,1.205246001E-1
2.788424333E0,-4.327682853E-1,8.792638779E-3,1.274867356E-1
2.798434333E0,-4.483379424E-1,2.755407989E-2,1.349007189E-1
2.808444333E0,-4.662174284E-1,3.262308985E-2,1.465786099E-1
2.818453333E0,-4.884430766E-1,2.449485660E-2,1.650883853E-1
2.828463333E0,-5.209038854E-1,1.489280537E-2,1.837441772E-1
2.838442333E0,-5.624204278E-1,3.778900951E-3,2.020904273E-1
2.848452333E0,-5.913661122E-1,6.052732468E-3,2.055065483E-1
2.858462333E0,-5.824165940E-1,-1.644603908E-3,1.868183464E-1
2.868472333E0,-5.558920503E-1,-1.269360632E-2,1.586853713E-1
2.878481333E0,-5.526384711E-1,-2.614549920E-2,1.304116547E-1
2.888491333E0,-5.759494305E-1,-5.293958634E-2,1.217263862E-1
2.898501333E0,-6.225291491E-1,-7.102165371E-2,1.390166879E-1
2.908511333E0,-6.784372330E-1,-5.939629674E-2,1.734045297E-1
2.918521333E0,-7.342616320E-1,-2.570650913E-2,2.043757737E-1
2.928530333E0,-7.841398716E-1,2.964673936E-2,2.279407531E-1
2.938540333E0,-8.452543616E-1,5.011419952E-2,2.466132492E-1
2.948550333E0,-9.117918611E-1,4.868371040E-2,2.483415753E-1
2.958560333E0,-9.742677808E-1,2.409953624E-2,2.459753603E-1
2.968569333E0,-1.016755342E0,-2.485167608E-2,2.348451018E-1
2.978549333E0,-1.023392916E0,-7.527463138E-2,2.502352297E-1
2.988558333E0,-9.975621700E-1,-8.803224564E-2,2.698124051E-1
2.998568333E0,-9.714027047E-1,-6.850993633E-2,2.820283175E-1
3.008578333E0,-9.505920410E-1,-2.120541409E-2,2.854422629E-1
3.018588333E0,-9.240062237E-1,1.576805115E-2,2.928229570E-1
