"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.096583332E-2,-2.935096436E0,4.875062256E0,7.942633209E0
5.097483334E-2,-2.736758881E0,4.799768829E0,7.973469086E0
6.098483334E-2,-2.551444244E0,4.719086609E0,8.208929443E0
7.102483333E-2,-2.316882019E0,4.740192719E0,8.499774628E0
8.103483333E-2,-2.157014465E0,4.693789215E0,8.217611389E0
9.104483333E-2,-2.312241669E0,4.528383179E0,7.844287720E0
1.010848333E-1,-2.726430359E0,4.348457336E0,7.627388763E0
1.110948333E-1,-3.006647644E0,4.345463562E0,7.566914520E0
1.211048333E-1,-3.054248657E0,4.415966949E0,7.821085968E0
1.311148333E-1,-2.921624451E0,4.345014496E0,8.188122711E0
1.411548333E-1,-2.786754913E0,4.224515076E0,8.378676453E0
1.511648333E-1,-2.750530243E0,4.286935272E0,8.424780579E0
1.611738333E-1,-2.432591400E0,4.539460144E0,8.397237854E0
1.711838333E-1,-2.029479675E0,4.693489838E0,8.297694855E0
1.812238333E-1,-2.073338470E0,4.615651703E0,8.142767029E0
1.912338333E-1,-2.339335327E0,4.421655121E0,8.164022827E0
2.012438333E-1,-2.642454987E0,4.269272003E0,8.487350464E0
2.112538333E-1,-2.908302155E0,4.211941223E0,8.621321869E0
2.212938333E-1,-3.044369202E0,4.136198730E0,8.491691437E0
2.313038333E-1,-2.949316864E0,4.107009430E0,8.563542023E0
2.413138333E-1,-2.442321167E0,4.056714020E0,8.485105133E0
2.513538333E-1,-1.871258698E0,4.007167053E0,8.500672760E0
2.613638333E-1,-1.579216003E0,4.008364563E0,8.560398560E0
2.713728333E-1,-1.778152313E0,4.009562073E0,8.461154938E0
2.813828333E-1,-2.210153961E0,3.910617828E0,7.925419006E0
2.914228333E-1,-2.617307281E0,3.529360657E0,7.403304749E0
3.014328333E-1,-2.831362152E0,3.041674805E0,7.299121399E0
3.114428333E-1,-2.608775024E0,2.752027130E0,7.716154175E0
3.214528333E-1,-2.157164154E0,2.857557678E0,8.291108551E0
3.314928333E-1,-2.003583527E0,3.363206177E0,8.574319611E0
3.415028333E-1,-2.717898102E0,3.877686310E0,8.625812531E0
3.515128333E-1,-2.855162659E0,4.191134491E0,8.456364899E0
3.615528333E-1,-2.493814087E0,4.243974609E0,8.525072021E0
3.715628333E-1,-2.486329651E0,3.921245728E0,8.428672485E0
3.815718333E-1,-2.585872650E0,3.650309143E0,8.205636292E0
3.915818333E-1,-2.406096497E0,3.414100342E0,8.324938202E0
4.016218333E-1,-2.411185913E0,3.188669128E0,8.521629181E0
4.116318333E-1,-2.622845764E0,3.106639709E0,8.493936768E0
4.216418333E-1,-2.459385681E0,3.096161499E0,8.520431671E0
4.316518333E-1,-1.906435547E0,3.050805817E0,8.558302917E0
