"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394869284821E9,"2021-11-08 19:07:49.285 UTC+01:00"
"PAUSE",3.373445074999472E1,1.636394903018753E9,"2021-11-08 19:08:23.019 UTC+01:00"
