"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636499914126509E9,"2021-11-10 00:18:34.127 UTC+01:00"
"PAUSE",1.922948712500511E1,1.636499933355945E9,"2021-11-10 00:18:53.356 UTC+01:00"
