"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.876249972E-3,-9.498011470E-1,1.164990187E0,1.004935056E-1
1.684925001E-2,-1.037638426E0,1.322476864E0,9.509631246E-2
2.682224999E-2,-1.007571101E0,1.339629054E0,1.552086473E-1
3.679525002E-2,-8.765115142E-1,1.254904032E0,2.491420358E-1
4.676825000E-2,-6.400308013E-1,1.128807902E0,3.354992867E-1
5.674124998E-2,-3.848749697E-1,9.570548534E-1,3.946701884E-1
6.671425002E-2,-2.538389266E-1,6.926114559E-1,4.154516160E-1
7.668725000E-2,-2.638631761E-1,3.866801262E-1,3.762371540E-1
8.666024997E-2,-3.330116272E-1,2.201771587E-1,2.770562172E-1
9.663325001E-2,-3.746958673E-1,2.261546105E-1,1.276835501E-1
1.066062500E-1,-3.918988109E-1,3.895080984E-1,-6.002189592E-2
1.165792500E-1,-3.781162202E-1,6.183842421E-1,-2.169148773E-1
1.265522500E-1,-4.301823378E-1,7.303150296E-1,-4.205585420E-1
1.365252500E-1,-5.014387965E-1,6.702489257E-1,-5.506125093E-1
1.464982500E-1,-5.520201921E-1,6.875517368E-1,-5.869125128E-1
1.564712500E-1,-5.620504022E-1,6.022613049E-1,-5.553779602E-1
1.664442500E-1,-5.790293813E-1,7.559491396E-1,-5.415872931E-1
1.764172500E-1,-6.293011904E-1,7.934892774E-1,-6.362224221E-1
1.863902500E-1,-6.959649324E-1,6.268334389E-1,-8.014934063E-1
1.963632500E-1,-6.689849496E-1,4.242781401E-1,-9.028845429E-1
2.063362500E-1,-4.402516484E-1,1.728381962E-1,-8.460974097E-1
2.163092500E-1,-8.300115168E-2,1.478177905E-1,-6.417376995E-1
2.262822500E-1,2.751599252E-1,1.991845667E-1,-2.985041738E-1
2.362552500E-1,4.672535062E-1,4.000620246E-1,1.696597412E-2
2.462282500E-1,4.725225866E-1,6.586022377E-1,2.323430032E-1
2.562012500E-1,3.982867897E-1,7.502904534E-1,3.799897432E-1
2.661742500E-1,3.446941376E-1,7.019742727E-1,4.617282748E-1
2.761472500E-1,3.857955337E-1,6.718589067E-1,5.020921826E-1
2.861202500E-1,3.763745725E-1,6.902552247E-1,5.276688933E-1
2.960922500E-1,2.938561440E-1,7.097604871E-1,5.483691096E-1
3.060652500E-1,1.545933485E-1,7.213093042E-1,5.287941098E-1
3.160382500E-1,2.839582507E-3,6.177228093E-1,4.625594616E-1
3.260112500E-1,-1.452281773E-1,4.615222812E-1,3.696305752E-1
3.359842500E-1,-3.312875032E-1,3.820108771E-1,2.112242430E-1
3.459572500E-1,-5.093488097E-1,3.486505449E-1,1.699163765E-2
3.559302500E-1,-6.657709479E-1,4.530155659E-1,-1.914971173E-1
3.659032500E-1,-8.847230077E-1,4.121496081E-1,-3.990553916E-1
3.758762500E-1,-1.119909406E0,4.482986629E-1,-5.955696106E-1
3.858492500E-1,-1.282893777E0,4.424474239E-1,-7.508337498E-1
3.958222500E-1,-1.396603703E0,5.804108977E-1,-8.610805273E-1
4.057952500E-1,-1.461450338E0,6.506067514E-1,-1.003689051E0
4.157682500E-1,-1.429417253E0,4.451757073E-1,-1.221513987E0
4.257412500E-1,-1.196126819E0,2.280900180E-1,-1.440783024E0
4.357142500E-1,-9.551331401E-1,2.237222344E-1,-1.642869830E0
4.456872500E-1,-8.113812804E-1,8.243301511E-2,-1.768048763E0
4.556602500E-1,-7.028107643E-1,-1.734393537E-1,-1.808969855E0
4.656332500E-1,-6.234583855E-1,-3.622614741E-1,-1.777990937E0
4.756062500E-1,-6.055033803E-1,-2.849422991E-1,-1.604457974E0
4.855792500E-1,-6.133570671E-1,-1.343141496E-2,-1.233229756E0
4.955522500E-1,-6.001152992E-1,8.672980219E-2,-7.582818270E-1
5.055252500E-1,-5.636811256E-1,-7.563167810E-2,-3.049383461E-1
5.154982500E-1,-4.789814353E-1,-3.568333685E-1,1.382012758E-2
5.254712500E-1,-2.940997183E-1,-5.370355844E-1,2.082516551E-1
5.354442500E-1,6.039752625E-3,-7.816894054E-1,3.164448738E-1
5.454172500E-1,3.833715916E-1,-1.131799102E0,3.280434906E-1
5.553902500E-1,7.679494023E-1,-1.739795327E0,2.373707145E-1
5.653632500E-1,1.072090626E0,-2.584628582E0,1.021471098E-1
5.753362500E-1,1.160257697E0,-1.535069704E0,-3.692069091E-3
