"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.337534670E-1,-1.241353229E-1,-1.457370520E-1,2.069075108E-1
1.362310710E-1,-1.119180247E-1,-1.469587684E-1,2.069075108E-1
1.387085710E-1,-9.847900271E-2,-1.481804997E-1,2.056857795E-1
1.411859670E-1,-8.748343587E-2,-1.506239623E-1,2.032423168E-1
1.436210710E-1,-8.015305549E-2,-1.542891562E-1,1.971336752E-1
1.460478420E-1,-7.160095125E-2,-1.579543352E-1,1.946902126E-1
1.484738830E-1,-6.549230963E-2,-1.628412604E-1,1.898033023E-1
1.509006540E-1,-5.938366055E-2,-1.640629917E-1,1.861381084E-1
1.533282580E-1,-5.449674278E-2,-1.652847230E-1,1.836946458E-1
1.557550810E-1,-5.083155632E-2,-1.640629917E-1,1.824729145E-1
1.581811230E-1,-4.838809371E-2,-1.628412604E-1,1.800294518E-1
1.606078940E-1,-4.594463855E-2,-1.640629917E-1,1.800294518E-1
1.630354980E-1,-4.716636240E-2,-1.628412604E-1,1.788077354E-1
1.654623210E-1,-4.838809371E-2,-1.603977978E-1,1.775860041E-1
1.678883620E-1,-4.960982502E-2,-1.579543352E-1,1.800294518E-1
1.703151330E-1,-5.205328017E-2,-1.542891562E-1,1.836946458E-1
1.727427370E-1,-5.694019794E-2,-1.506239623E-1,1.849163771E-1
1.751695600E-1,-6.060538441E-2,-1.481804997E-1,1.885815710E-1
1.775956020E-1,-6.549230963E-2,-1.494022310E-1,1.910250187E-1
1.800223730E-1,-7.037921995E-2,-1.506239623E-1,1.934684813E-1
1.824499770E-1,-7.526614517E-2,-1.506239623E-1,1.959119439E-1
1.848768000E-1,-7.893133163E-2,-1.530674249E-1,1.971336752E-1
1.873028420E-1,-8.259651810E-2,-1.567326188E-1,1.959119439E-1
1.897296120E-1,-8.870516717E-2,-1.591760665E-1,1.946902126E-1
1.921572170E-1,-9.237035364E-2,-1.628412604E-1,1.922467500E-1
1.945840390E-1,-9.481381625E-2,-1.677281708E-1,1.885815710E-1
1.970100810E-1,-9.603554010E-2,-1.640629917E-1,1.885815710E-1
1.994368520E-1,-9.603554010E-2,-1.677281708E-1,1.873598397E-1
2.018644560E-1,-9.725727141E-2,-1.762802899E-1,1.836946458E-1
2.042912790E-1,-9.603554010E-2,-1.823889315E-1,1.788077354E-1
2.067173210E-1,-9.603554010E-2,-1.848323941E-1,1.714773476E-1
2.091440920E-1,-9.359208494E-2,-1.897193044E-1,1.641469747E-1
2.115716960E-1,-9.237035364E-2,-1.946062297E-1,1.555948704E-1
2.139985190E-1,-8.503998071E-2,-1.970496774E-1,1.470427662E-1
2.164245600E-1,-7.648786902E-2,-2.007148713E-1,1.397123933E-1
2.188513830E-1,-6.549230963E-2,-2.056017816E-1,1.323820055E-1
2.212789350E-1,-5.327501148E-2,-2.068235129E-1,1.250516325E-1
2.237057580E-1,-3.983598948E-2,-2.068235129E-1,1.152778044E-1
2.261318000E-1,-2.761869319E-2,-2.056017816E-1,1.067257002E-1
2.285585710E-1,-1.784485951E-2,-2.043800652E-1,9.817359596E-2
2.309862270E-1,-9.292753413E-3,-2.031583339E-1,8.595629781E-2
2.334129980E-1,1.702811569E-3,-1.958279610E-1,8.106938004E-2
2.358390390E-1,9.033188224E-3,-1.921627671E-1,7.373900712E-2
2.382658620E-1,1.758529432E-2,-1.884975731E-1,6.885208935E-2
2.406934670E-1,2.491567098E-2,-1.848323941E-1,6.152170897E-2
2.431202370E-1,2.735912986E-2,-1.823889315E-1,5.785652250E-2
2.455462790E-1,2.980258875E-2,-1.811672002E-1,5.541305989E-2
2.479731020E-1,3.346777707E-2,-1.787237376E-1,5.174787343E-2
2.504007580E-1,3.102431819E-2,-1.799454689E-1,4.686095566E-2
2.528274770E-1,2.735912986E-2,-1.823889315E-1,4.197403789E-2
2.552535190E-1,2.247221209E-2,-1.872758418E-1,3.464366496E-2
2.576803420E-1,1.636356488E-2,-1.933844984E-1,2.975674532E-2
2.601079460E-1,5.367999896E-3,-2.019366026E-1,2.242636494E-2
2.625347170E-1,-8.071023971E-3,-2.104887068E-1,1.509599201E-2
2.649607580E-1,-2.395350672E-2,-2.263711840E-1,5.322156474E-3
2.673875810E-1,-4.105772078E-2,-2.422536761E-1,-5.673410371E-3
2.698152370E-1,-6.060538441E-2,-2.593578994E-1,-1.789070480E-2
2.722419560E-1,-8.259651810E-2,-2.789055407E-1,-2.888626978E-2
2.746679980E-1,-1.045876518E-1,-2.984532416E-1,-4.354702309E-2
2.770948210E-1,-1.302439719E-1,-3.180008829E-1,-5.576431751E-2
2.795224770E-1,-1.546785682E-1,-3.387703001E-1,-6.798160821E-2
2.819491960E-1,-1.778914183E-1,-3.522093296E-1,-7.775544375E-2
2.843752370E-1,-2.023260146E-1,-3.693135381E-1,-8.508582413E-2
2.868020600E-1,-2.255388647E-1,-3.900829256E-1,-9.119447321E-2
2.892297170E-1,-2.499734461E-1,-4.059654176E-1,-9.852484614E-2
2.916564350E-1,-2.682994008E-1,-4.218479097E-1,-1.046334952E-1
2.940824770E-1,-2.878470719E-1,-4.340651929E-1,-1.107421443E-1
2.965093000E-1,-3.049512804E-1,-4.487259388E-1,-1.131855994E-1
2.989369560E-1,-3.183903098E-1,-4.646084309E-1,-1.180725172E-1
3.013636750E-1,-3.281641304E-1,-4.804909229E-1,-1.205159798E-1
3.037897170E-1,-3.354945183E-1,-5.012603402E-1,-1.217377037E-1
3.062165390E-1,-3.354945183E-1,-5.220297575E-1,-1.217377037E-1
3.086441960E-1,-3.330510557E-1,-5.427991152E-1,-1.180725172E-1
3.110709670E-1,-3.257206976E-1,-5.672337413E-1,-1.095204130E-1
3.134969560E-1,-3.171685934E-1,-5.880031586E-1,-1.021900326E-1
3.159237790E-1,-3.037295640E-1,-6.051073670E-1,-9.485965967E-2
3.183514350E-1,-2.878470719E-1,-6.209897995E-1,-8.386409283E-2
3.207782060E-1,-2.719645798E-1,-6.356505752E-1,-7.286852598E-2
3.232041960E-1,-2.548603714E-1,-6.503113508E-1,-5.820777640E-2
3.256310190E-1,-2.389778942E-1,-6.576417089E-1,-4.476875067E-2
3.280586750E-1,-2.230954170E-1,-6.637503505E-1,-3.132972866E-2
3.304854460E-1,-2.084346563E-1,-6.698589921E-1,-1.544724591E-2
3.329114350E-1,-1.949956417E-1,-6.747459173E-1,-4.451680928E-3
3.353382580E-1,-1.852217913E-1,-6.723024845E-1,5.322156474E-3
3.377659140E-1,-1.791131496E-1,-6.735242009E-1,1.631771959E-2
3.401926850E-1,-1.766696870E-1,-6.698589921E-1,2.486982755E-2
3.426186750E-1,-1.766696870E-1,-6.661938429E-1,3.220020235E-2
3.450454980E-1,-1.840000749E-1,-6.576417089E-1,3.708712012E-2
3.474731540E-1,-1.925521791E-1,-6.454244256E-1,4.319576919E-2
3.498999250E-1,-2.059911937E-1,-6.307636499E-1,4.808268696E-2
3.523259140E-1,-2.206519544E-1,-6.185463667E-1,5.296960473E-2
3.547527370E-1,-2.377561629E-1,-6.112160087E-1,5.663479120E-2
3.571803940E-1,-2.536386549E-1,-6.038855910E-1,5.785652250E-2
3.596071640E-1,-2.744080424E-1,-6.026638746E-1,6.029998511E-2
3.620331540E-1,-3.000643551E-1,-6.026638746E-1,6.274344027E-2
