"event","experiment time","system time","system time text"
"START",0.000000000E0,1636372653.332,"2021-11-08 12:57:33.332 UTC+01:00"
"PAUSE",9.808870595E1,1636372751.421,"2021-11-08 12:59:11.421 UTC+01:00"
